date,temperature_2m,relative_humidity_2m,precipitation,snowfall,snow_depth,weather_code,wind_speed_10m,soil_temperature_0_to_7cm,surface_pressure,cloud_cover,BA Code,Timestamp (Hour Ending),Hydro Generation (MWh)
2025-02-14 12:00:00+00:00,1.0535,83.70036,0.1,0.07,0.03,71.0,4.143911,0.55349994,997.94244,100.0,SCL,2/14/2025 12 p.m. PST,460
2025-02-14 13:00:00+00:00,0.95350003,84.304535,0.1,0.07,0.03,71.0,4.7110505,0.4535,998.7341,100.0,SCL,2/14/2025 1 p.m. PST,465
2025-02-14 14:00:00+00:00,0.8535,85.22554,0.1,0.0,0.03,51.0,3.710795,0.4535,1000.2203,100.0,SCL,2/14/2025 2 p.m. PST,458
2025-02-14 15:00:00+00:00,0.6035,85.82552,0.0,0.0,0.03,3.0,6.114703,0.4535,1001.40497,99.0,SCL,2/14/2025 3 p.m. PST,349
2025-02-14 16:00:00+00:00,0.5035,83.018394,0.0,0.0,0.03,2.0,6.945761,0.4035,1002.8911,77.0,SCL,2/14/2025 4 p.m. PST,346
2025-02-14 17:00:00+00:00,0.90349996,80.6583,0.0,0.0,0.03,3.0,6.489992,0.5035,1004.58936,83.0,SCL,2/14/2025 5 p.m. PST,564
2025-02-14 18:00:00+00:00,1.7535001,81.0756,0.0,0.0,0.03,2.0,6.924738,1.2035,1005.8035,53.0,SCL,2/14/2025 6 p.m. PST,654
2025-02-14 19:00:00+00:00,3.1035,77.23603,0.0,0.0,0.03,2.0,6.66,2.4034998,1007.428,64.0,SCL,2/14/2025 7 p.m. PST,681
2025-02-14 20:00:00+00:00,4.5534997,69.245926,0.0,0.0,0.03,3.0,8.211235,3.7034998,1009.0546,88.0,SCL,2/14/2025 8 p.m. PST,597
2025-02-14 21:00:00+00:00,5.0035,67.59688,0.0,0.0,0.03,3.0,10.429132,4.4535,1010.05945,100.0,SCL,2/14/2025 9 p.m. PST,496
2025-02-14 22:00:00+00:00,5.3034997,66.927895,0.0,0.0,0.03,3.0,12.093535,4.8034997,1011.0599,100.0,SCL,2/14/2025 10 p.m. PST,498
2025-02-14 23:00:00+00:00,5.4035,66.949776,0.0,0.0,0.03,3.0,11.16145,4.9035,1012.05554,100.0,SCL,2/14/2025 11 p.m. PST,318
2025-02-15 00:00:00+00:00,5.6035,68.962746,0.0,0.0,0.03,2.0,6.601363,4.7035,1012.7555,65.0,SCL,2/15/2025 12 a.m. PST,315
2025-02-15 01:00:00+00:00,4.2535,78.830086,0.0,0.0,0.02,3.0,9.403169,4.1535,1014.30835,100.0,SCL,2/15/2025 1 a.m. PST,321
2025-02-15 02:00:00+00:00,3.7034998,80.18082,0.0,0.0,0.02,2.0,10.957847,3.6035,1015.0879,74.0,SCL,2/15/2025 2 a.m. PST,299
2025-02-15 03:00:00+00:00,3.9035,82.55079,0.0,0.0,0.02,3.0,10.694485,3.2034998,1015.3911,88.0,SCL,2/15/2025 3 a.m. PST,299
2025-02-15 04:00:00+00:00,4.1035,84.97476,0.0,0.0,0.02,1.0,9.9587345,2.8535,1015.99225,38.0,SCL,2/15/2025 4 a.m. PST,297
2025-02-15 05:00:00+00:00,4.1035,84.97476,0.0,0.0,0.02,2.0,10.920824,2.7535,1016.7864,52.0,SCL,2/15/2025 5 a.m. PST,300
2025-02-15 06:00:00+00:00,3.3535,88.30616,0.0,0.0,0.02,2.0,11.334284,2.5035,1017.75903,55.0,SCL,2/15/2025 6 a.m. PST,366
2025-02-15 07:00:00+00:00,3.0035,90.19383,0.0,0.0,0.02,2.0,10.674773,2.3035,1018.5437,61.0,SCL,2/15/2025 7 a.m. PST,465
2025-02-15 08:00:00+00:00,2.7034998,91.47372,0.0,0.0,0.02,2.0,9.114471,2.0535,1018.73413,68.0,SCL,2/15/2025 8 a.m. PST,477
2025-02-15 09:00:00+00:00,2.4034998,92.77605,0.0,0.0,0.02,2.0,8.909545,1.8535,1019.3219,79.0,SCL,2/15/2025 9 a.m. PST,532
2025-02-15 10:00:00+00:00,2.4034998,93.10927,0.0,0.0,0.02,1.0,7.415038,1.8035,1019.8183,46.0,SCL,2/15/2025 10 a.m. PST,481
2025-02-15 11:00:00+00:00,2.0535,93.76163,0.0,0.0,0.02,3.0,8.4042845,1.6035,1020.00726,100.0,SCL,2/15/2025 11 a.m. PST,425
2025-02-15 12:00:00+00:00,2.4034998,93.10927,0.0,0.0,0.02,3.0,7.9077177,1.6535,1020.116,100.0,SCL,2/15/2025 12 p.m. PST,326
2025-02-15 13:00:00+00:00,2.5035,92.118965,0.0,0.0,0.02,3.0,7.0591216,1.7034999,1020.3172,100.0,SCL,2/15/2025 1 p.m. PST,316
2025-02-15 14:00:00+00:00,2.6035,91.46707,0.0,0.0,0.02,3.0,6.8423676,1.8035,1020.2207,100.0,SCL,2/15/2025 2 p.m. PST,341
2025-02-15 15:00:00+00:00,2.4534998,91.129234,0.0,0.0,0.02,3.0,6.489992,1.7535001,1020.4152,100.0,SCL,2/15/2025 3 p.m. PST,372
2025-02-15 16:00:00+00:00,2.6035,90.16341,0.0,0.0,0.02,3.0,8.043805,1.8035,1020.2207,100.0,SCL,2/15/2025 4 p.m. PST,409
2025-02-15 17:00:00+00:00,3.3035,87.67143,0.0,0.0,0.02,3.0,6.8777895,2.2034998,1019.7433,100.0,SCL,2/15/2025 5 p.m. PST,803
2025-02-15 18:00:00+00:00,4.4035,81.73307,0.0,0.0,0.02,3.0,4.6102495,2.9034998,1019.27637,100.0,SCL,2/15/2025 6 p.m. PST,880
2025-02-15 19:00:00+00:00,4.6535,82.05913,0.1,0.0,0.02,51.0,3.710795,3.3535,1018.985,100.0,SCL,2/15/2025 7 p.m. PST,736
2025-02-15 20:00:00+00:00,4.9035,81.508705,0.1,0.0,0.02,51.0,2.7943513,3.7034998,1018.2966,100.0,SCL,2/15/2025 8 p.m. PST,682
2025-02-15 21:00:00+00:00,5.6035,78.19477,0.2,0.0,0.02,51.0,2.5071096,4.3034997,1017.3223,100.0,SCL,2/15/2025 9 p.m. PST,627
2025-02-15 22:00:00+00:00,5.5534997,78.74629,0.3,0.0,0.02,51.0,3.5455887,4.3535,1015.93115,100.0,SCL,2/15/2025 10 p.m. PST,473
2025-02-15 23:00:00+00:00,5.0534997,84.18044,0.5,0.0,0.02,53.0,5.257109,4.3535,1015.2232,100.0,SCL,2/15/2025 11 p.m. PST,466
2025-02-16 00:00:00+00:00,4.6035,83.828224,0.3,0.0,0.02,51.0,1.26,4.2035,1013.9205,100.0,SCL,2/16/2025 12 a.m. PST,458
2025-02-16 01:00:00+00:00,4.5035,88.72229,0.0,0.0,0.02,3.0,8.459999,4.3535,1012.9252,100.0,SCL,2/16/2025 1 a.m. PST,418
2025-02-16 02:00:00+00:00,4.1535,86.509865,0.0,0.0,0.02,3.0,1.0182338,3.9035,1012.51886,99.0,SCL,2/16/2025 2 a.m. PST,325
2025-02-16 03:00:00+00:00,4.2535,78.546814,0.1,0.0,0.02,51.0,4.39436,3.5535,1012.12427,100.0,SCL,2/16/2025 3 a.m. PST,337
2025-02-16 04:00:00+00:00,4.2535,77.14396,0.1,0.0,0.02,51.0,12.768586,3.3535,1011.0322,100.0,SCL,2/16/2025 4 a.m. PST,337
2025-02-16 05:00:00+00:00,4.0534997,78.23317,0.3,0.0,0.02,51.0,15.053425,3.1534998,1009.7362,100.0,SCL,2/16/2025 5 a.m. PST,346
2025-02-16 06:00:00+00:00,4.0534997,76.83308,0.1,0.0,0.02,51.0,14.57889,3.0535,1008.8428,100.0,SCL,2/16/2025 6 a.m. PST,442
2025-02-16 07:00:00+00:00,4.3535,75.50717,0.1,0.0,0.02,51.0,11.545284,3.0535,1008.1557,100.0,SCL,2/16/2025 7 a.m. PST,497
2025-02-16 08:00:00+00:00,4.2535,77.42274,0.4,0.0,0.02,51.0,11.734564,3.0535,1007.95465,100.0,SCL,2/16/2025 8 a.m. PST,524
2025-02-16 09:00:00+00:00,3.2535,88.61394,1.9,0.07,0.02,71.0,9.9408245,2.9534998,1007.63025,100.0,SCL,2/16/2025 9 a.m. PST,539
2025-02-16 10:00:00+00:00,3.5035,86.75364,0.3,0.0,0.02,51.0,9.906544,2.8535,1007.1405,100.0,SCL,2/16/2025 10 a.m. PST,494
2025-02-16 11:00:00+00:00,3.2535,90.5356,0.5,0.0,0.02,53.0,9.432412,2.8035,1006.83606,100.0,SCL,2/16/2025 11 a.m. PST,407
2025-02-16 12:00:00+00:00,3.5035,87.69021,0.3,0.0,0.02,51.0,13.306615,2.8035,1006.14777,100.0,SCL,2/16/2025 12 p.m. PST,410
2025-02-16 13:00:00+00:00,4.0035,85.26779,0.2,0.0,0.02,51.0,14.092977,3.3035,1006.35956,100.0,SCL,2/16/2025 1 p.m. PST,427
2025-02-16 14:00:00+00:00,3.8535,86.17079,0.2,0.0,0.02,51.0,14.178927,3.2034998,1006.05804,100.0,SCL,2/16/2025 2 p.m. PST,425
2025-02-16 15:00:00+00:00,3.9534998,85.87393,0.0,0.0,0.02,3.0,12.242646,3.1534998,1005.862,100.0,SCL,2/16/2025 3 p.m. PST,463
2025-02-16 16:00:00+00:00,4.2535,86.21243,0.0,0.0,0.02,3.0,10.4493065,3.1534998,1005.9691,100.0,SCL,2/16/2025 4 p.m. PST,605
2025-02-16 17:00:00+00:00,4.9035,84.76289,0.0,0.0,0.01,3.0,8.415842,3.4534998,1005.8869,100.0,SCL,2/16/2025 5 p.m. PST,845
2025-02-16 18:00:00+00:00,5.6535,85.75031,0.0,0.0,0.01,3.0,10.304115,3.9035,1005.4101,100.0,SCL,2/16/2025 6 p.m. PST,829
2025-02-16 19:00:00+00:00,6.7035,84.66847,0.0,0.0,0.01,3.0,12.6462,4.4035,1005.2389,100.0,SCL,2/16/2025 7 p.m. PST,810
2025-02-16 20:00:00+00:00,7.6535,81.87527,0.1,0.0,0.01,51.0,9.339208,5.2535,1005.0646,100.0,SCL,2/16/2025 8 p.m. PST,795
2025-02-16 21:00:00+00:00,7.2035,80.394905,0.1,0.0,0.01,51.0,9.139322,5.6535,1004.6562,100.0,SCL,2/16/2025 9 p.m. PST,593
2025-02-16 22:00:00+00:00,7.8535,79.92633,0.0,0.0,0.01,3.0,8.65873,6.2535,1003.8783,100.0,SCL,2/16/2025 10 p.m. PST,541
2025-02-16 23:00:00+00:00,8.8035,81.17889,0.1,0.0,0.01,51.0,7.1684303,6.8034997,1003.5054,100.0,SCL,2/16/2025 11 p.m. PST,559
2025-02-17 00:00:00+00:00,8.1035,87.505394,0.2,0.0,0.01,51.0,10.4166975,6.6035,1003.1899,100.0,SCL,2/17/2025 12 a.m. PST,464
2025-02-17 01:00:00+00:00,8.153501,86.908485,0.1,0.0,0.01,51.0,5.0432134,6.6035,1003.19116,100.0,SCL,2/17/2025 1 a.m. PST,403
2025-02-17 02:00:00+00:00,7.5534997,88.06168,0.1,0.0,0.01,51.0,7.1389914,6.1535,1003.27496,100.0,SCL,2/17/2025 2 a.m. PST,334
2025-02-17 03:00:00+00:00,7.1535,89.25602,0.1,0.0,0.01,51.0,8.738811,5.9035,1003.0661,100.0,SCL,2/17/2025 3 a.m. PST,326
2025-02-17 04:00:00+00:00,6.6035,90.1475,0.2,0.0,0.01,51.0,10.34178,5.6535,1002.9526,100.0,SCL,2/17/2025 4 a.m. PST,308
2025-02-17 05:00:00+00:00,6.1035,90.741165,0.5,0.0,0.01,53.0,10.316686,5.4035,1003.039,100.0,SCL,2/17/2025 5 a.m. PST,398
2025-02-17 06:00:00+00:00,5.6035,92.63024,0.6,0.0,0.01,53.0,9.387651,5.2035,1002.8275,100.0,SCL,2/17/2025 6 a.m. PST,442
2025-02-17 07:00:00+00:00,5.7535,89.76832,0.4,0.0,0.01,51.0,11.236671,5.0534997,1002.7323,100.0,SCL,2/17/2025 7 a.m. PST,511
2025-02-17 08:00:00+00:00,5.5534997,89.43819,0.7,0.0,0.01,53.0,14.668619,4.9035,1002.8262,100.0,SCL,2/17/2025 8 a.m. PST,575
2025-02-17 09:00:00+00:00,5.1035,89.087296,0.9,0.0,0.01,53.0,13.54911,4.7035,1002.8146,100.0,SCL,2/17/2025 9 a.m. PST,446
2025-02-17 10:00:00+00:00,4.8034997,90.01087,0.5,0.0,0.01,53.0,10.296251,4.5534997,1003.1046,100.0,SCL,2/17/2025 10 a.m. PST,428
2025-02-17 11:00:00+00:00,4.8034997,90.96838,0.1,0.0,0.01,51.0,10.185519,4.4535,1003.20386,100.0,SCL,2/17/2025 11 a.m. PST,393
2025-02-17 12:00:00+00:00,4.9035,91.296295,0.1,0.0,0.01,51.0,10.233123,4.4035,1003.3056,100.0,SCL,2/17/2025 12 p.m. PST,395
2025-02-17 13:00:00+00:00,5.1535,93.58355,0.5,0.0,0.01,53.0,11.132385,5.0534997,1003.41156,100.0,SCL,2/17/2025 1 p.m. PST,395
2025-02-17 14:00:00+00:00,5.3034997,93.26405,1.2,0.0,0.01,55.0,10.6261,4.9035,1003.7132,100.0,SCL,2/17/2025 2 p.m. PST,391
2025-02-17 15:00:00+00:00,5.3535,93.59356,0.7,0.0,0.01,53.0,11.028581,4.8535,1003.814,100.0,SCL,2/17/2025 3 p.m. PST,400
2025-02-17 16:00:00+00:00,5.5035,94.91727,0.4,0.0,0.01,51.0,8.37532,4.8535,1004.4135,100.0,SCL,2/17/2025 4 p.m. PST,558
2025-02-17 17:00:00+00:00,5.9035,95.595375,0.4,0.0,0.01,51.0,7.1684303,5.1035,1004.9203,100.0,SCL,2/17/2025 5 p.m. PST,680
2025-02-17 18:00:00+00:00,5.9535,95.26563,0.3,0.0,0.01,51.0,8.863972,5.2535,1005.31866,100.0,SCL,2/17/2025 6 p.m. PST,659
2025-02-17 19:00:00+00:00,6.8034997,92.698364,0.2,0.0,0.01,51.0,9.9587345,5.5534997,1006.03564,100.0,SCL,2/17/2025 7 p.m. PST,651
2025-02-17 20:00:00+00:00,7.2035,93.68507,0.2,0.0,0.01,51.0,7.9383874,5.8535,1006.4433,100.0,SCL,2/17/2025 8 p.m. PST,647
2025-02-17 21:00:00+00:00,7.7534995,90.5448,0.1,0.0,0.0,51.0,7.814986,6.3034997,1006.75494,100.0,SCL,2/17/2025 9 p.m. PST,653
2025-02-17 22:00:00+00:00,8.203501,88.11977,0.2,0.0,0.0,51.0,7.2202215,6.8535,1006.96533,100.0,SCL,2/17/2025 10 p.m. PST,601
2025-02-17 23:00:00+00:00,8.203501,87.81679,0.1,0.0,0.0,51.0,4.9785542,7.0534997,1007.3624,100.0,SCL,2/17/2025 11 p.m. PST,427
2025-02-18 00:00:00+00:00,8.403501,86.63392,0.0,0.0,0.0,3.0,2.9024127,7.1535,1008.0625,100.0,SCL,2/18/2025 12 a.m. PST,428
2025-02-18 01:00:00+00:00,8.2535,90.89192,0.0,0.0,0.0,3.0,2.7238941,7.6035,1008.6544,100.0,SCL,2/18/2025 1 a.m. PST,343
2025-02-18 02:00:00+00:00,7.0534997,93.67773,0.0,0.0,0.0,3.0,2.6999998,6.9035,1009.21906,96.0,SCL,2/18/2025 2 a.m. PST,326
2025-02-18 03:00:00+00:00,6.8535,94.31732,0.0,0.0,0.0,3.0,3.3092597,6.5035,1009.71045,87.0,SCL,2/18/2025 3 a.m. PST,326
2025-02-18 04:00:00+00:00,6.4035,93.97105,0.0,0.0,0.0,2.0,2.5264204,6.1035,1010.0959,76.0,SCL,2/18/2025 4 a.m. PST,328
2025-02-18 05:00:00+00:00,6.5035,93.00351,0.0,0.0,0.0,3.0,0.76367533,5.9035,1010.4955,81.0,SCL,2/18/2025 5 a.m. PST,338
2025-02-18 06:00:00+00:00,6.4535,93.324005,0.0,0.0,0.0,3.0,1.4512063,5.7035,1011.0899,92.0,SCL,2/18/2025 6 a.m. PST,544
2025-02-18 07:00:00+00:00,6.8034997,93.98977,0.0,0.0,0.0,3.0,5.3939967,5.6535,1011.29767,100.0,SCL,2/18/2025 7 a.m. PST,757
2025-02-18 08:00:00+00:00,6.8034997,94.3151,0.0,0.0,0.0,3.0,9.444426,5.7035,1012.092,100.0,SCL,2/18/2025 8 a.m. PST,676
2025-02-18 09:00:00+00:00,6.5035,94.62886,0.0,0.0,0.0,3.0,9.746631,5.6535,1012.58044,100.0,SCL,2/18/2025 9 a.m. PST,770
2025-02-18 10:00:00+00:00,6.1535,94.94311,0.0,0.0,0.0,3.0,9.555271,5.6035,1012.9683,98.0,SCL,2/18/2025 10 a.m. PST,737
2025-02-18 11:00:00+00:00,6.1035,94.284,0.1,0.0,0.0,51.0,8.099999,5.5534997,1013.26495,100.0,SCL,2/18/2025 11 a.m. PST,651
2025-02-18 12:00:00+00:00,6.2035,93.96165,0.2,0.0,0.0,51.0,9.007196,5.5534997,1013.2677,100.0,SCL,2/18/2025 12 p.m. PST,596
2025-02-18 13:00:00+00:00,6.4035,94.62468,0.0,0.0,0.0,3.0,8.6867485,6.3034997,1013.47144,100.0,SCL,2/18/2025 1 p.m. PST,601
2025-02-18 14:00:00+00:00,6.4035,94.297356,0.0,0.0,0.0,3.0,8.473393,6.1035,1013.67004,100.0,SCL,2/18/2025 2 p.m. PST,573
2025-02-18 15:00:00+00:00,6.3535,93.64327,0.0,0.0,0.0,3.0,9.179999,5.9535,1013.47015,100.0,SCL,2/18/2025 3 p.m. PST,582
2025-02-18 16:00:00+00:00,6.0035,94.27953,0.0,0.0,0.0,3.0,8.641874,5.7535,1013.95734,100.0,SCL,2/18/2025 4 p.m. PST,579
2025-02-18 17:00:00+00:00,6.7035,93.66052,0.0,0.0,0.0,3.0,7.889258,6.0035,1014.07513,100.0,SCL,2/18/2025 5 p.m. PST,677
2025-02-18 18:00:00+00:00,7.2035,94.00842,0.0,0.0,0.0,3.0,7.24486,6.3535,1014.18744,100.0,SCL,2/18/2025 6 p.m. PST,673
2025-02-18 19:00:00+00:00,8.1035,89.02601,0.0,0.0,0.0,3.0,5.8769383,6.8535,1014.012,100.0,SCL,2/18/2025 7 p.m. PST,684
2025-02-18 20:00:00+00:00,8.6035,86.65375,0.0,0.0,0.0,3.0,4.510787,7.2535,1013.8262,92.0,SCL,2/18/2025 8 p.m. PST,669
2025-02-18 21:00:00+00:00,9.703501,75.88088,0.0,0.0,0.0,3.0,5.6835546,8.1035,1012.96094,94.0,SCL,2/18/2025 9 p.m. PST,645
2025-02-18 22:00:00+00:00,10.953501,69.80848,0.0,0.0,0.0,3.0,3.244996,9.3535,1012.6948,100.0,SCL,2/18/2025 10 p.m. PST,628
2025-02-18 23:00:00+00:00,10.8035,69.7785,0.0,0.0,0.0,3.0,5.0528407,9.703501,1012.39307,99.0,SCL,2/18/2025 11 p.m. PST,626
2025-02-19 00:00:00+00:00,10.6035,71.20505,0.0,0.0,0.0,3.0,3.6402748,9.5535,1012.09015,100.0,SCL,2/19/2025 12 a.m. PST,467
2025-02-19 01:00:00+00:00,9.5035,82.68212,0.0,0.0,0.0,3.0,1.4512063,9.3535,1011.86365,100.0,SCL,2/19/2025 1 a.m. PST,332
2025-02-19 02:00:00+00:00,8.7535,84.60648,0.1,0.0,0.0,51.0,1.2979984,8.653501,1011.3478,100.0,SCL,2/19/2025 2 a.m. PST,379
2025-02-19 03:00:00+00:00,8.403501,86.03883,0.0,0.0,0.0,3.0,2.907989,8.1035,1010.7432,100.0,SCL,2/19/2025 3 a.m. PST,328
2025-02-19 04:00:00+00:00,8.703501,72.09159,0.0,0.0,0.0,3.0,10.694485,7.6535,1009.9566,100.0,SCL,2/19/2025 4 a.m. PST,353
2025-02-19 05:00:00+00:00,7.9535003,64.44213,0.0,0.0,0.0,3.0,14.730336,7.2535,1009.2425,100.0,SCL,2/19/2025 5 a.m. PST,383
2025-02-19 06:00:00+00:00,7.5534997,65.74952,0.0,0.0,0.0,3.0,13.789691,6.9035,1008.4378,100.0,SCL,2/19/2025 6 a.m. PST,561
2025-02-19 07:00:00+00:00,7.3535,66.17764,0.0,0.0,0.0,3.0,14.904173,6.6035,1007.53925,100.0,SCL,2/19/2025 7 a.m. PST,717
2025-02-19 08:00:00+00:00,7.1535,66.37116,0.0,0.0,0.0,3.0,15.726067,6.4035,1007.1368,100.0,SCL,2/19/2025 8 a.m. PST,666
2025-02-19 09:00:00+00:00,7.0534997,67.0672,0.0,0.0,0.0,3.0,15.435983,6.2535,1006.6377,100.0,SCL,2/19/2025 9 a.m. PST,632
2025-02-19 10:00:00+00:00,7.0035,68.759094,0.1,0.0,0.0,51.0,15.408671,6.1535,1006.1401,100.0,SCL,2/19/2025 10 a.m. PST,660
2025-02-19 11:00:00+00:00,6.9535,70.742,0.7,0.0,0.0,53.0,16.671148,6.0035,1005.543,100.0,SCL,2/19/2025 11 a.m. PST,484
2025-02-19 12:00:00+00:00,6.4035,77.21659,0.8,0.0,0.0,53.0,18.648035,5.8034997,1004.5361,100.0,SCL,2/19/2025 12 p.m. PST,400
2025-02-19 13:00:00+00:00,5.8535,86.98658,1.7,0.0,0.0,61.0,24.670507,6.5035,1002.6356,100.0,SCL,2/19/2025 1 p.m. PST,387
2025-02-19 14:00:00+00:00,5.8535,86.681404,1.2,0.0,0.0,55.0,25.076914,6.0534997,1001.8413,100.0,SCL,2/19/2025 2 p.m. PST,386
2025-02-19 15:00:00+00:00,5.9035,87.60445,1.2,0.0,0.0,55.0,22.152435,5.8034997,1001.94183,100.0,SCL,2/19/2025 3 p.m. PST,381
2025-02-19 16:00:00+00:00,6.1035,85.197296,0.7,0.0,0.0,53.0,22.537409,5.6535,1002.1455,100.0,SCL,2/19/2025 4 p.m. PST,483
2025-02-19 17:00:00+00:00,6.4535,83.45978,0.2,0.0,0.0,51.0,22.437273,5.7035,1002.65094,100.0,SCL,2/19/2025 5 p.m. PST,678
2025-02-19 18:00:00+00:00,7.1035,79.81813,0.0,0.0,0.0,3.0,20.170443,5.8535,1003.3626,100.0,SCL,2/19/2025 6 p.m. PST,683
2025-02-19 19:00:00+00:00,8.903501,77.88496,0.3,0.0,0.0,51.0,23.586184,6.3034997,1004.3022,100.0,SCL,2/19/2025 7 p.m. PST,697
2025-02-19 20:00:00+00:00,9.653501,79.35837,0.1,0.0,0.0,51.0,23.623928,7.0035,1005.41364,100.0,SCL,2/19/2025 8 p.m. PST,668
2025-02-19 21:00:00+00:00,10.203501,78.35488,0.2,0.0,0.0,51.0,22.66714,7.8535,1005.9239,100.0,SCL,2/19/2025 9 p.m. PST,622
2025-02-19 22:00:00+00:00,10.0535,81.06862,0.4,0.0,0.0,51.0,23.181597,8.203501,1006.4165,100.0,SCL,2/19/2025 10 p.m. PST,603
2025-02-19 23:00:00+00:00,9.8035,80.47992,0.0,0.0,0.0,3.0,25.504799,8.3535,1007.2046,96.0,SCL,2/19/2025 11 p.m. PST,493
2025-02-20 00:00:00+00:00,9.3535,79.86412,0.0,0.0,0.0,3.0,26.087584,8.203501,1008.2854,100.0,SCL,2/20/2025 12 a.m. PST,395
2025-02-20 01:00:00+00:00,9.0535,80.37517,0.0,0.0,0.0,3.0,26.00486,8.3535,1009.2707,90.0,SCL,2/20/2025 1 a.m. PST,233
2025-02-20 02:00:00+00:00,8.453501,81.13148,0.0,0.0,0.0,3.0,29.11886,7.8535,1010.04956,98.0,SCL,2/20/2025 2 a.m. PST,230
2025-02-20 03:00:00+00:00,8.0535,82.49917,0.0,0.0,0.0,3.0,28.51168,7.4535,1011.1316,96.0,SCL,2/20/2025 3 a.m. PST,234
2025-02-20 04:00:00+00:00,7.8034997,83.622765,0.0,0.0,0.0,2.0,28.17733,7.1535,1012.11774,70.0,SCL,2/20/2025 4 a.m. PST,230
2025-02-20 05:00:00+00:00,7.5534997,85.95058,0.0,0.0,0.0,2.0,29.10272,6.9035,1013.10425,62.0,SCL,2/20/2025 5 a.m. PST,236
2025-02-20 06:00:00+00:00,7.4535,85.34483,0.0,0.0,0.0,3.0,30.00174,6.7035,1013.99524,87.0,SCL,2/20/2025 6 a.m. PST,369
2025-02-20 07:00:00+00:00,7.1035,85.306786,0.0,0.0,0.0,1.0,27.558228,6.5035,1014.9788,28.0,SCL,2/20/2025 7 a.m. PST,543
2025-02-20 08:00:00+00:00,6.7035,85.263145,0.0,0.0,0.0,1.0,25.331442,6.2535,1015.9614,48.0,SCL,2/20/2025 8 a.m. PST,567
2025-02-20 09:00:00+00:00,6.5534997,85.24672,0.0,0.0,0.0,2.0,23.832163,6.0534997,1016.7516,50.0,SCL,2/20/2025 9 a.m. PST,568
2025-02-20 10:00:00+00:00,6.5035,84.94305,0.0,0.0,0.0,1.0,21.675615,5.8535,1017.84235,34.0,SCL,2/20/2025 10 a.m. PST,543
2025-02-20 11:00:00+00:00,6.3034997,87.0305,0.0,0.0,0.0,1.0,18.954777,5.6535,1018.6316,46.0,SCL,2/20/2025 11 a.m. PST,389
2025-02-20 12:00:00+00:00,6.4535,84.64009,0.0,0.0,0.0,2.0,17.508179,5.6035,1019.33026,58.0,SCL,2/20/2025 12 p.m. PST,387
2025-02-20 13:00:00+00:00,5.8535,85.7716,0.0,0.0,0.0,3.0,15.451717,5.9035,1019.91046,83.0,SCL,2/20/2025 1 p.m. PST,350
2025-02-20 14:00:00+00:00,5.7035,86.66641,0.0,0.0,0.0,3.0,14.561099,5.5534997,1020.3033,81.0,SCL,2/20/2025 2 p.m. PST,349
2025-02-20 15:00:00+00:00,5.7535,87.89864,0.0,0.0,0.0,2.0,14.428097,5.3535,1020.6027,79.0,SCL,2/20/2025 3 p.m. PST,356
2025-02-20 16:00:00+00:00,6.0534997,87.92604,0.0,0.0,0.0,3.0,14.584445,5.4035,1021.0076,96.0,SCL,2/20/2025 4 p.m. PST,389
2025-02-20 17:00:00+00:00,6.7035,85.56186,0.0,0.0,0.0,3.0,12.601285,5.8034997,1021.6206,81.0,SCL,2/20/2025 5 p.m. PST,684
2025-02-20 18:00:00+00:00,7.3034997,81.543396,0.0,0.0,0.0,3.0,10.765445,6.3034997,1021.6363,100.0,SCL,2/20/2025 6 p.m. PST,793
2025-02-20 19:00:00+00:00,8.1035,78.03224,0.0,0.0,0.0,3.0,14.145756,7.0035,1021.75635,100.0,SCL,2/20/2025 7 p.m. PST,709
2025-02-20 20:00:00+00:00,8.653501,75.969345,0.0,0.0,0.0,3.0,11.39842,7.6535,1021.57196,100.0,SCL,2/20/2025 8 p.m. PST,675
2025-02-20 21:00:00+00:00,9.3035,71.95293,0.0,0.0,0.0,3.0,8.431228,8.1035,1021.39026,100.0,SCL,2/20/2025 9 p.m. PST,647
2025-02-20 22:00:00+00:00,9.6035,69.53727,0.0,0.0,0.0,3.0,7.3094187,8.3535,1020.50446,100.0,SCL,2/20/2025 10 p.m. PST,624
2025-02-20 23:00:00+00:00,10.0535,67.00131,0.0,0.0,0.0,3.0,8.43699,8.703501,1020.218,100.0,SCL,2/20/2025 11 p.m. PST,480
2025-02-21 00:00:00+00:00,10.0535,69.628044,0.0,0.0,0.0,3.0,8.350138,8.8035,1020.41656,99.0,SCL,2/21/2025 12 a.m. PST,406
2025-02-21 01:00:00+00:00,9.3035,74.24808,0.0,0.0,0.0,3.0,5.8852015,8.453501,1021.1917,100.0,SCL,2/21/2025 1 a.m. PST,242
2025-02-21 02:00:00+00:00,8.8035,77.06087,0.0,0.0,0.0,3.0,8.244708,8.0035,1021.3772,100.0,SCL,2/21/2025 2 a.m. PST,252
2025-02-21 03:00:00+00:00,8.2535,79.98367,0.0,0.0,0.0,3.0,10.63372,7.6035,1020.4696,97.0,SCL,2/21/2025 3 a.m. PST,251
2025-02-21 04:00:00+00:00,7.3034997,82.98128,0.0,0.0,0.0,3.0,8.39078,7.1035,1020.3456,93.0,SCL,2/21/2025 4 a.m. PST,250
2025-02-21 05:00:00+00:00,6.8034997,82.91894,0.0,0.0,0.0,3.0,9.54679,6.7035,1019.63745,95.0,SCL,2/21/2025 5 a.m. PST,254
