date,temperature_2m,relative_humidity_2m,precipitation,snowfall,snow_depth,weather_code,wind_speed_10m,soil_temperature_0_to_7cm,surface_pressure,cloud_cover,BA Code,Timestamp (Hour Ending),Hydro Generation (MWh),timestamp,Demand (MWh)
2024-01-30 20:00:00+00:00,10.2535,96.71039,0.0,0.0,0.0,3.0,5.6233797,10.203501,1005.6273,100.0,SCL,1/30/2024 8 p.m. PST,600.0,2024-01-30 20:00:00,1254.0
2024-01-30 21:00:00+00:00,10.953501,95.128,0.0,0.0,0.0,3.0,2.8116899,10.6035,1004.3541,100.0,SCL,1/30/2024 9 p.m. PST,541.0,2024-01-30 21:00:00,1206.0
2024-01-30 22:00:00+00:00,11.403501,94.82866,0.0,0.0,0.0,3.0,5.0528407,10.8535,1002.97504,100.0,SCL,1/30/2024 10 p.m. PST,510.0,2024-01-30 22:00:00,1151.0
2024-01-30 23:00:00+00:00,12.703501,91.19269,0.0,0.0,0.0,2.0,6.28713,11.403501,1001.7166,60.0,SCL,1/30/2024 11 p.m. PST,500.0,2024-01-30 23:00:00,1065.0
2024-01-31 00:00:00+00:00,13.1035,90.918365,0.0,0.0,0.0,1.0,3.396233,11.6035,1000.83264,41.0,SCL,1/31/2024 12 a.m. PST,418.0,2024-01-31 00:00:00,983.0
2024-01-31 01:00:00+00:00,10.1035,96.70656,0.0,0.0,0.0,3.0,4.1046314,11.403501,1000.5597,100.0,SCL,1/31/2024 1 a.m. PST,462.0,2024-01-31 01:00:00,918.0
2024-01-31 02:00:00+00:00,10.6035,90.1372,0.0,0.0,0.0,3.0,7.5599995,10.453501,999.5793,100.0,SCL,1/31/2024 2 a.m. PST,441.0,2024-01-31 02:00:00,885.0
2024-01-31 03:00:00+00:00,11.953501,70.00725,0.0,0.0,0.0,3.0,9.885262,10.2535,998.5206,100.0,SCL,1/31/2024 3 a.m. PST,420.0,2024-01-31 03:00:00,864.0
2024-01-31 04:00:00+00:00,11.8535,66.229805,0.0,0.0,0.0,3.0,10.182337,10.0035,997.525,100.0,SCL,1/31/2024 4 a.m. PST,428.0,2024-01-31 04:00:00,867.0
2024-01-31 05:00:00+00:00,11.903501,64.43001,0.0,0.0,0.0,3.0,15.141414,9.8035,995.9376,100.0,SCL,1/31/2024 5 a.m. PST,447.0,2024-01-31 05:00:00,899.0
2024-01-31 06:00:00+00:00,12.1035,62.709793,0.0,0.0,0.0,3.0,9.6932955,9.703501,994.65173,100.0,SCL,1/31/2024 6 a.m. PST,451.0,2024-01-31 06:00:00,971.0
2024-01-31 07:00:00+00:00,13.6035,54.902912,0.2,0.0,0.0,51.0,6.151683,9.5035,994.78754,100.0,SCL,1/31/2024 7 a.m. PST,443.0,2024-01-31 07:00:00,1105.0
2024-01-31 08:00:00+00:00,11.203501,78.7742,1.1,0.0,0.0,55.0,10.00256,9.403501,994.92725,100.0,SCL,1/31/2024 8 a.m. PST,512.0,2024-01-31 08:00:00,1207.0
2024-01-31 09:00:00+00:00,10.8535,85.417465,1.2,0.0,0.0,55.0,15.530151,9.403501,994.6209,100.0,SCL,1/31/2024 9 a.m. PST,601.0,2024-01-31 09:00:00,1242.0
2024-01-31 10:00:00+00:00,10.5535,86.551285,1.4,0.0,0.0,61.0,15.9134655,9.403501,994.4148,100.0,SCL,1/31/2024 10 a.m. PST,569.0,2024-01-31 10:00:00,1239.0
2024-01-31 11:00:00+00:00,10.3535,87.41624,1.7,0.0,0.0,61.0,21.924562,9.3535,994.11194,100.0,SCL,1/31/2024 11 a.m. PST,525.0,2024-01-31 11:00:00,1245.0
2024-01-31 12:00:00+00:00,10.3035,87.70837,1.2,0.0,0.0,55.0,25.872454,9.2535,993.01843,100.0,SCL,1/31/2024 12 p.m. PST,608.0,2024-01-31 12:00:00,1244.0
2024-01-31 13:00:00+00:00,10.703501,87.74476,1.0,0.0,0.0,55.0,26.427528,10.2535,991.9362,100.0,SCL,1/31/2024 1 p.m. PST,653.0,2024-01-31 13:00:00,1201.0
2024-01-31 14:00:00+00:00,10.8535,86.87398,1.0,0.0,0.0,55.0,26.564486,9.903501,991.4435,100.0,SCL,1/31/2024 2 p.m. PST,588.0,2024-01-31 14:00:00,1188.0
2024-01-31 15:00:00+00:00,10.6035,86.55623,0.6,0.0,0.0,53.0,29.69727,9.703501,991.1394,100.0,SCL,1/31/2024 3 p.m. PST,525.0,2024-01-31 15:00:00,1172.0
2024-01-31 16:00:00+00:00,10.953501,79.81891,0.1,0.0,0.0,51.0,29.947153,9.5035,991.14813,100.0,SCL,1/31/2024 4 p.m. PST,600.0,2024-01-31 16:00:00,1176.0
2024-01-31 17:00:00+00:00,11.203501,77.44197,0.1,0.0,0.0,51.0,22.218153,9.453501,991.7498,100.0,SCL,1/31/2024 5 p.m. PST,623.0,2024-01-31 17:00:00,1198.0
2024-01-31 18:00:00+00:00,11.3535,77.20169,0.3,0.0,0.0,51.0,15.546833,9.453501,991.8528,100.0,SCL,1/31/2024 6 p.m. PST,569.0,2024-01-31 18:00:00,1248.0
2024-01-31 19:00:00+00:00,10.8535,81.453255,0.7,0.0,0.0,53.0,14.917212,9.5035,991.34424,100.0,SCL,1/31/2024 7 p.m. PST,599.0,2024-01-31 19:00:00,1231.0
2024-01-31 20:00:00+00:00,11.903501,78.61116,0.0,0.0,0.0,3.0,22.065973,9.8035,990.97284,100.0,SCL,1/31/2024 8 p.m. PST,480.0,2024-01-31 20:00:00,1209.0
2024-01-31 21:00:00+00:00,11.8035,77.272736,0.2,0.0,0.0,51.0,22.104116,9.8535,990.7718,100.0,SCL,1/31/2024 9 p.m. PST,436.0,2024-01-31 21:00:00,1171.0
2024-01-31 22:00:00+00:00,11.653501,75.9442,0.1,0.0,0.0,51.0,22.881958,9.8035,990.1723,100.0,SCL,1/31/2024 10 p.m. PST,442.0,2024-01-31 22:00:00,1123.0
2024-01-31 23:00:00+00:00,11.7535,74.42148,0.3,0.0,0.0,51.0,22.728518,9.7535,990.274,100.0,SCL,1/31/2024 11 p.m. PST,466.0,2024-01-31 23:00:00,1045.0
2024-02-01 00:00:00+00:00,11.6035,75.4193,0.1,0.0,0.0,51.0,21.42227,9.703501,989.9724,100.0,SCL,2/1/2024 12 a.m. PST,420.0,2024-02-01 00:00:00,954.0
2024-02-01 01:00:00+00:00,10.8035,83.12578,0.0,0.0,0.0,3.0,16.055353,10.0035,989.8536,100.0,SCL,2/1/2024 1 a.m. PST,366.0,2024-02-01 01:00:00,885.0
2024-02-01 02:00:00+00:00,11.0035,78.47601,0.0,0.0,0.0,3.0,15.077082,9.653501,989.7593,100.0,SCL,2/1/2024 2 a.m. PST,366.0,2024-02-01 02:00:00,857.0
2024-02-01 03:00:00+00:00,11.2535,72.56837,0.0,0.0,0.0,3.0,12.984975,9.453501,989.5665,100.0,SCL,2/1/2024 3 a.m. PST,357.0,2024-02-01 03:00:00,829.0
2024-02-01 04:00:00+00:00,10.8535,72.74486,0.0,0.0,0.0,3.0,6.4799995,9.3035,989.45764,100.0,SCL,2/1/2024 4 a.m. PST,363.0,2024-02-01 04:00:00,830.0
2024-02-01 05:00:00+00:00,10.5535,74.982765,0.0,0.0,0.0,3.0,5.8603754,9.153501,989.54944,100.0,SCL,2/1/2024 5 a.m. PST,374.0,2024-02-01 05:00:00,867.0
2024-02-01 06:00:00+00:00,9.703501,78.54918,0.0,0.0,0.0,3.0,6.638072,8.8035,989.6277,100.0,SCL,2/1/2024 6 a.m. PST,417.0,2024-02-01 06:00:00,948.0
2024-02-01 07:00:00+00:00,9.6035,81.007614,0.0,0.0,0.0,3.0,8.473393,8.653501,990.02234,100.0,SCL,2/1/2024 7 a.m. PST,609.0,2024-02-01 07:00:00,1076.0
2024-02-01 08:00:00+00:00,9.403501,85.26177,0.0,0.0,0.0,3.0,6.830519,8.6035,990.3153,100.0,SCL,2/1/2024 8 a.m. PST,670.0,2024-02-01 08:00:00,1182.0
2024-02-01 09:00:00+00:00,9.453501,88.83374,0.1,0.0,0.0,51.0,7.24486,8.6035,990.8129,100.0,SCL,2/1/2024 9 a.m. PST,782.0,2024-02-01 09:00:00,1221.0
2024-02-01 10:00:00+00:00,9.203501,92.51711,0.4,0.0,0.0,51.0,4.6938252,8.6035,991.00525,100.0,SCL,2/1/2024 10 a.m. PST,808.0,2024-02-01 10:00:00,1206.0
2024-02-01 11:00:00+00:00,8.7535,95.044525,0.8,0.0,0.0,53.0,4.2136917,8.5035,991.2917,100.0,SCL,2/1/2024 11 a.m. PST,761.0,2024-02-01 11:00:00,1212.0
2024-02-01 12:00:00+00:00,8.453501,96.33574,1.0,0.0,0.0,55.0,5.6002855,8.453501,991.18494,100.0,SCL,2/1/2024 12 p.m. PST,782.0,2024-02-01 12:00:00,1194.0
2024-02-01 13:00:00+00:00,9.5035,95.07323,1.2,0.0,0.0,55.0,9.449572,9.3035,990.8142,100.0,SCL,2/1/2024 1 p.m. PST,781.0,2024-02-01 13:00:00,1182.0
2024-02-01 14:00:00+00:00,9.3535,94.74645,0.4,0.0,0.0,51.0,12.768586,9.1035,990.7112,100.0,SCL,2/1/2024 2 p.m. PST,752.0,2024-02-01 14:00:00,1158.0
2024-02-01 15:00:00+00:00,9.0535,91.25751,0.2,0.0,0.0,51.0,14.84318,8.8035,990.50507,100.0,SCL,2/1/2024 3 p.m. PST,744.0,2024-02-01 15:00:00,1123.0
2024-02-01 16:00:00+00:00,9.203501,87.60748,0.0,0.0,0.0,3.0,13.551501,8.6035,990.60815,100.0,SCL,2/1/2024 4 p.m. PST,745.0,2024-02-01 16:00:00,1117.0
2024-02-01 17:00:00+00:00,9.153501,90.33638,0.1,0.0,0.0,51.0,13.281023,8.5535,991.302,100.0,SCL,2/1/2024 5 p.m. PST,676.0,2024-02-01 17:00:00,1149.0
2024-02-01 18:00:00+00:00,9.6035,92.85376,0.6,0.0,0.0,53.0,15.281989,8.8535,991.3132,100.0,SCL,2/1/2024 6 p.m. PST,676.0,2024-02-01 18:00:00,1208.0
2024-02-01 19:00:00+00:00,10.1035,87.69012,0.2,0.0,0.0,51.0,16.29174,9.1035,991.6235,100.0,SCL,2/1/2024 7 p.m. PST,741.0,2024-02-01 19:00:00,1230.0
2024-02-01 20:00:00+00:00,10.5035,86.546326,0.0,0.0,0.0,3.0,15.986593,9.3535,991.2362,100.0,SCL,2/1/2024 8 p.m. PST,709.0,2024-02-01 20:00:00,1205.0
2024-02-01 21:00:00+00:00,11.153501,88.675964,0.0,0.0,0.0,3.0,14.57889,9.903501,990.6567,100.0,SCL,2/1/2024 9 p.m. PST,631.0,2024-02-01 21:00:00,1182.0
2024-02-01 22:00:00+00:00,12.3035,86.72293,0.0,0.0,0.0,1.0,11.384198,10.703501,990.58527,41.0,SCL,2/1/2024 10 p.m. PST,656.0,2024-02-01 22:00:00,1114.0
2024-02-01 23:00:00+00:00,13.0535,80.92469,0.0,0.0,0.0,1.0,12.538134,11.3035,990.7029,26.0,SCL,2/1/2024 11 p.m. PST,638.0,2024-02-01 23:00:00,1057.0
2024-02-02 00:00:00+00:00,12.453501,80.57206,0.0,0.0,0.0,0.0,12.738099,11.203501,991.0855,19.0,SCL,2/2/2024 12 a.m. PST,549.0,2024-02-02 00:00:00,967.0
2024-02-02 01:00:00+00:00,10.6035,81.69822,0.0,0.0,0.0,1.0,7.628263,11.0535,991.2387,25.0,SCL,2/2/2024 1 a.m. PST,281.0,2024-02-02 01:00:00,909.0
2024-02-02 02:00:00+00:00,8.5535,88.45403,0.0,0.0,0.0,2.0,6.28713,9.8535,991.9817,63.0,SCL,2/2/2024 2 a.m. PST,255.0,2024-02-02 02:00:00,880.0
2024-02-02 03:00:00+00:00,8.203501,90.888466,0.0,0.0,0.0,2.0,6.725354,9.203501,992.4695,54.0,SCL,2/2/2024 3 a.m. PST,256.0,2024-02-02 03:00:00,866.0
2024-02-02 04:00:00+00:00,8.3035,88.432365,0.0,0.0,0.0,1.0,6.3690495,8.6035,992.76984,35.0,SCL,2/2/2024 4 a.m. PST,288.0,2024-02-02 04:00:00,871.0
2024-02-02 05:00:00+00:00,6.7035,91.41609,0.0,0.0,0.0,1.0,7.7879906,7.9535003,993.1264,30.0,SCL,2/2/2024 5 a.m. PST,393.0,2024-02-02 05:00:00,910.0
2024-02-02 06:00:00+00:00,5.6035,93.93333,0.0,0.0,0.0,1.0,6.28713,7.4035,993.0981,21.0,SCL,2/2/2024 6 a.m. PST,419.0,2024-02-02 06:00:00,1007.0
2024-02-02 07:00:00+00:00,6.4535,88.88831,0.0,0.0,0.0,1.0,4.072935,6.7535,993.6162,26.0,SCL,2/2/2024 7 a.m. PST,662.0,2024-02-02 07:00:00,1147.0
2024-02-02 08:00:00+00:00,4.3034997,94.53542,0.0,0.0,0.0,1.0,6.638072,6.2535,993.85864,38.0,SCL,2/2/2024 8 a.m. PST,779.0,2024-02-02 08:00:00,1266.0
2024-02-02 09:00:00+00:00,4.1535,93.53316,0.0,0.0,0.0,2.0,5.495161,5.8535,993.9542,64.0,SCL,2/2/2024 9 a.m. PST,746.0,2024-02-02 09:00:00,1297.0
2024-02-02 10:00:00+00:00,4.3535,91.90669,0.0,0.0,0.0,2.0,6.4096174,5.6535,994.4555,61.0,SCL,2/2/2024 10 a.m. PST,684.0,2024-02-02 10:00:00,1310.0
2024-02-02 11:00:00+00:00,4.3535,90.93696,0.0,0.0,0.0,2.0,5.495161,5.5534997,994.8526,55.0,SCL,2/2/2024 11 a.m. PST,586.0,2024-02-02 11:00:00,1284.0
2024-02-02 12:00:00+00:00,4.6535,89.99936,0.0,0.0,0.0,3.0,5.00128,5.5035,995.2576,97.0,SCL,2/2/2024 12 p.m. PST,566.0,2024-02-02 12:00:00,1239.0
2024-02-02 13:00:00+00:00,5.1535,88.15408,0.0,0.0,0.0,3.0,6.696387,6.6535,995.46924,100.0,SCL,2/2/2024 1 p.m. PST,535.0,2024-02-02 13:00:00,1221.0
2024-02-02 14:00:00+00:00,6.4035,85.23028,0.0,0.0,0.0,3.0,9.605998,6.4035,995.99786,96.0,SCL,2/2/2024 2 p.m. PST,520.0,2024-02-02 14:00:00,1197.0
2024-02-02 15:00:00+00:00,6.5534997,87.665,0.0,0.0,0.0,3.0,10.931203,6.3034997,996.49805,96.0,SCL,2/2/2024 3 p.m. PST,499.0,2024-02-02 15:00:00,1178.0
2024-02-02 16:00:00+00:00,6.7535,88.29664,0.0,0.0,0.0,3.0,11.841756,6.3535,997.2976,98.0,SCL,2/2/2024 4 p.m. PST,481.0,2024-02-02 16:00:00,1184.0
2024-02-02 17:00:00+00:00,7.2535,89.26416,0.0,0.0,0.0,2.0,12.313893,6.6535,997.906,79.0,SCL,2/2/2024 5 p.m. PST,643.0,2024-02-02 17:00:00,1207.0
2024-02-02 18:00:00+00:00,8.6035,86.05948,0.0,0.0,0.0,3.0,10.390226,7.5035,998.4366,82.0,SCL,2/2/2024 6 p.m. PST,690.0,2024-02-02 18:00:00,1246.0
2024-02-02 19:00:00+00:00,10.0035,79.95692,0.0,0.0,0.0,1.0,9.746631,8.653501,998.9685,29.0,SCL,2/2/2024 7 p.m. PST,704.0,2024-02-02 19:00:00,1273.0
2024-02-02 20:00:00+00:00,10.953501,71.76628,0.0,0.0,0.0,1.0,11.966953,9.703501,998.99225,42.0,SCL,2/2/2024 8 p.m. PST,644.0,2024-02-02 20:00:00,1250.0
2024-02-02 21:00:00+00:00,11.3535,66.1212,0.0,0.0,0.0,2.0,11.91812,10.3535,998.8034,53.0,SCL,2/2/2024 9 p.m. PST,566.0,2024-02-02 21:00:00,1219.0
2024-02-02 22:00:00+00:00,11.3535,64.75555,0.0,0.0,0.0,1.0,11.91812,10.653501,999.00195,47.0,SCL,2/2/2024 10 p.m. PST,676.0,2024-02-02 22:00:00,1169.0
2024-02-02 23:00:00+00:00,11.3535,64.98141,0.0,0.0,0.0,0.0,9.290511,10.8035,999.4984,19.0,SCL,2/2/2024 11 p.m. PST,509.0,2024-02-02 23:00:00,1114.0
2024-02-03 00:00:00+00:00,10.8535,72.99615,0.0,0.0,0.0,2.0,4.510787,10.5035,999.6848,65.0,SCL,2/3/2024 12 a.m. PST,438.0,2024-02-03 00:00:00,1043.0
2024-02-03 01:00:00+00:00,8.453501,88.44537,0.0,0.0,0.0,1.0,9.885262,10.203501,1000.71655,30.0,SCL,2/3/2024 1 a.m. PST,375.0,2024-02-03 01:00:00,987.0
2024-02-03 02:00:00+00:00,6.8034997,92.698364,0.0,0.0,0.0,1.0,6.489992,8.953501,1001.2701,22.0,SCL,2/3/2024 2 a.m. PST,351.0,2024-02-03 02:00:00,955.0
2024-02-03 03:00:00+00:00,5.0534997,95.23201,0.0,0.0,0.0,1.0,8.714677,7.8535,1001.82056,39.0,SCL,2/3/2024 3 a.m. PST,347.0,2024-02-03 03:00:00,943.0
2024-02-03 04:00:00+00:00,4.3535,95.541176,0.0,0.0,0.0,3.0,8.759178,6.9535,1002.39764,97.0,SCL,2/3/2024 4 a.m. PST,338.0,2024-02-03 04:00:00,939.0
2024-02-03 05:00:00+00:00,5.9035,92.00327,0.0,0.0,0.0,3.0,4.68,6.3535,1003.2325,97.0,SCL,2/3/2024 5 a.m. PST,368.0,2024-02-03 05:00:00,953.0
2024-02-03 06:00:00+00:00,3.2535,96.86662,0.0,0.0,0.0,3.0,5.154415,5.7535,1003.4607,98.0,SCL,2/3/2024 6 a.m. PST,428.0,2024-02-03 06:00:00,994.0
2024-02-03 07:00:00+00:00,3.2034998,95.500336,0.0,0.0,0.0,3.0,5.1919937,5.3535,1003.8566,99.0,SCL,2/3/2024 7 a.m. PST,483.0,2024-02-03 07:00:00,1049.0
2024-02-03 08:00:00+00:00,2.8035,94.4703,0.0,0.0,0.0,3.0,7.10031,5.0035,1004.4418,96.0,SCL,2/3/2024 8 a.m. PST,552.0,2024-02-03 08:00:00,1117.0
2024-02-03 09:00:00+00:00,2.7034998,95.1425,0.0,0.0,0.0,3.0,7.5685663,4.6535,1005.0346,100.0,SCL,2/3/2024 9 a.m. PST,560.0,2024-02-03 09:00:00,1175.0
2024-02-03 10:00:00+00:00,2.4534998,96.501564,0.0,0.0,0.0,3.0,7.8625183,4.3535,1005.5244,100.0,SCL,2/3/2024 10 a.m. PST,573.0,2024-02-03 10:00:00,1182.0
2024-02-03 11:00:00+00:00,2.0535,97.8809,0.0,0.0,0.0,3.0,8.534353,4.1035,1006.30786,96.0,SCL,2/3/2024 11 a.m. PST,540.0,2024-02-03 11:00:00,1186.0
2024-02-03 12:00:00+00:00,3.3535,95.84495,0.0,0.0,0.0,3.0,5.904439,3.8034997,1006.9382,100.0,SCL,2/3/2024 12 p.m. PST,505.0,2024-02-03 12:00:00,1180.0
2024-02-03 13:00:00+00:00,2.1534998,100.0,0.0,0.0,0.0,3.0,5.154415,4.2035,1007.4027,100.0,SCL,2/3/2024 1 p.m. PST,519.0,2024-02-03 13:00:00,1165.0
2024-02-03 14:00:00+00:00,2.2535,100.0,0.0,0.0,0.0,3.0,5.495161,4.0035,1007.8023,100.0,SCL,2/3/2024 2 p.m. PST,475.0,2024-02-03 14:00:00,1138.0
2024-02-03 15:00:00+00:00,2.9534998,100.0,0.0,0.0,0.0,3.0,3.96,4.0035,1008.31726,100.0,SCL,2/3/2024 3 p.m. PST,476.0,2024-02-03 15:00:00,1128.0
2024-02-03 16:00:00+00:00,2.9534998,99.294334,0.0,0.0,0.0,3.0,3.096837,4.0534997,1008.9129,100.0,SCL,2/3/2024 4 p.m. PST,459.0,2024-02-03 16:00:00,1127.0
2024-02-03 17:00:00+00:00,3.8034997,97.910545,0.0,0.0,0.0,3.0,2.5455842,4.5534997,1009.43207,100.0,SCL,2/3/2024 5 p.m. PST,623.0,2024-02-03 17:00:00,1166.0
2024-02-03 18:00:00+00:00,4.4035,98.26445,0.0,0.0,0.0,3.0,1.9386592,5.5035,1009.94434,100.0,SCL,2/3/2024 6 p.m. PST,730.0,2024-02-03 18:00:00,1236.0
2024-02-03 19:00:00+00:00,5.5534997,94.25938,0.0,0.0,0.0,3.0,3.2599385,6.4535,1010.27216,97.0,SCL,2/3/2024 7 p.m. PST,752.0,2024-02-03 19:00:00,1254.0
2024-02-03 20:00:00+00:00,6.8535,90.16625,0.0,0.0,0.0,2.0,3.0758414,7.6035,1010.1076,73.0,SCL,2/3/2024 8 p.m. PST,756.0,2024-02-03 20:00:00,1226.0
2024-02-03 21:00:00+00:00,7.9035,85.098145,0.0,0.0,0.0,1.0,2.5455842,8.703501,1009.9363,34.0,SCL,2/3/2024 9 p.m. PST,742.0,2024-02-03 21:00:00,1210.0
2024-02-03 22:00:00+00:00,8.653501,77.5754,0.0,0.0,0.0,1.0,3.4152596,9.5035,1009.7567,21.0,SCL,2/3/2024 10 p.m. PST,630.0,2024-02-03 22:00:00,1172.0
2024-02-03 23:00:00+00:00,8.8535,74.428,0.0,0.0,0.0,2.0,5.00128,9.653501,1009.9603,60.0,SCL,2/3/2024 11 p.m. PST,603.0,2024-02-03 23:00:00,1119.0
2024-02-04 00:00:00+00:00,8.5035,76.74427,0.0,0.0,0.0,3.0,8.4963045,9.153501,1010.0507,97.0,SCL,2/4/2024 12 a.m. PST,532.0,2024-02-04 00:00:00,1061.0
2024-02-04 01:00:00+00:00,7.2035,86.213524,0.0,0.0,0.0,3.0,7.4128532,8.2535,1010.31537,94.0,SCL,2/4/2024 1 a.m. PST,436.0,2024-02-04 01:00:00,998.0
2024-02-04 02:00:00+00:00,6.3034997,90.75535,0.0,0.0,0.0,3.0,8.707238,7.3034997,1010.4905,99.0,SCL,2/4/2024 2 a.m. PST,384.0,2024-02-04 02:00:00,972.0
2024-02-04 03:00:00+00:00,5.8535,92.64451,0.0,0.0,0.0,3.0,9.47012,6.7035,1010.6773,83.0,SCL,2/4/2024 3 a.m. PST,359.0,2024-02-04 03:00:00,945.0
2024-02-04 04:00:00+00:00,5.2535,93.91671,0.0,0.0,0.0,2.0,7.9932976,6.2035,1010.66144,61.0,SCL,2/4/2024 4 a.m. PST,443.0,2024-02-04 04:00:00,938.0
2024-02-04 05:00:00+00:00,5.0035,93.576035,0.0,0.0,0.0,3.0,7.5942073,5.7535,1010.75433,100.0,SCL,2/4/2024 5 a.m. PST,601.0,2024-02-04 05:00:00,948.0
2024-02-04 06:00:00+00:00,6.0035,92.33076,0.0,0.0,0.0,3.0,8.350138,5.8535,1010.681,100.0,SCL,2/4/2024 6 a.m. PST,609.0,2024-02-04 06:00:00,975.0
2024-02-04 07:00:00+00:00,6.1535,92.018684,0.0,0.0,0.0,3.0,7.2805495,5.9035,1010.8834,100.0,SCL,2/4/2024 7 a.m. PST,598.0,2024-02-04 07:00:00,1030.0
2024-02-04 08:00:00+00:00,6.2535,91.70511,0.0,0.0,0.0,3.0,6.5693827,6.0035,1010.8863,100.0,SCL,2/4/2024 8 a.m. PST,621.0,2024-02-04 08:00:00,1094.0
2024-02-04 09:00:00+00:00,5.0035,94.234604,0.0,0.0,0.0,3.0,5.506941,5.7035,1010.75433,99.0,SCL,2/4/2024 9 a.m. PST,644.0,2024-02-04 09:00:00,1148.0
2024-02-04 10:00:00+00:00,5.2535,94.57606,0.0,0.0,0.0,3.0,6.130579,5.6035,1010.66144,88.0,SCL,2/4/2024 10 a.m. PST,664.0,2024-02-04 10:00:00,1186.0
2024-02-04 11:00:00+00:00,5.6535,93.282394,0.0,0.0,0.0,3.0,7.208994,5.6535,1010.37415,100.0,SCL,2/4/2024 11 a.m. PST,650.0,2024-02-04 11:00:00,1211.0
2024-02-04 12:00:00+00:00,6.0035,91.36979,0.0,0.0,0.0,3.0,9.028754,5.7535,1009.7875,100.0,SCL,2/4/2024 12 p.m. PST,662.0,2024-02-04 12:00:00,1194.0
2024-02-04 13:00:00+00:00,6.1535,91.061745,0.0,0.0,0.0,3.0,11.901798,7.0035,1009.0964,85.0,SCL,2/4/2024 1 p.m. PST,655.0,2024-02-04 13:00:00,1180.0
2024-02-04 14:00:00+00:00,6.0035,89.47436,0.0,0.0,0.0,3.0,13.75558,6.7535,1008.69543,98.0,SCL,2/4/2024 2 p.m. PST,649.0,2024-02-04 14:00:00,1147.0
2024-02-04 15:00:00+00:00,5.9535,87.30226,0.0,0.0,0.0,3.0,13.75558,6.5035,1008.1978,98.0,SCL,2/4/2024 3 p.m. PST,642.0,2024-02-04 15:00:00,1158.0
2024-02-04 16:00:00+00:00,5.9035,86.99148,0.0,0.0,0.0,3.0,14.440443,6.3535,1007.7994,93.0,SCL,2/4/2024 4 p.m. PST,652.0,2024-02-04 16:00:00,1161.0
2024-02-04 17:00:00+00:00,6.2535,84.9151,0.0,0.0,0.0,2.0,14.77755,6.4535,1007.2129,74.0,SCL,2/4/2024 5 p.m. PST,706.0,2024-02-04 17:00:00,1206.0
2024-02-04 18:00:00+00:00,6.7035,82.61593,0.0,0.0,0.0,3.0,15.517629,6.7535,1006.92676,94.0,SCL,2/4/2024 6 p.m. PST,786.0,2024-02-04 18:00:00,1303.0
2024-02-04 19:00:00+00:00,7.2035,78.99568,0.0,0.0,0.0,3.0,14.561099,7.3034997,1006.6419,100.0,SCL,2/4/2024 7 p.m. PST,822.0,2024-02-04 19:00:00,1345.0
2024-02-04 20:00:00+00:00,7.4535,77.38505,0.0,0.0,0.0,3.0,15.546833,7.7035003,1005.7546,98.0,SCL,2/4/2024 8 p.m. PST,869.0,2024-02-04 20:00:00,1328.0
2024-02-04 21:00:00+00:00,8.0035,74.53946,0.0,0.0,0.0,2.0,18.36353,8.3535,1004.3787,58.0,SCL,2/4/2024 9 p.m. PST,800.0,2024-02-04 21:00:00,1310.0
2024-02-04 22:00:00+00:00,7.9535003,73.4884,0.0,0.0,0.0,0.0,21.349546,8.7535,1003.18604,4.0,SCL,2/4/2024 10 p.m. PST,816.0,2024-02-04 22:00:00,1259.0
2024-02-04 23:00:00+00:00,7.7035003,74.22443,0.0,0.0,0.0,0.0,21.841648,8.7535,1002.3852,10.0,SCL,2/4/2024 11 p.m. PST,690.0,2024-02-04 23:00:00,1170.0
2024-02-05 00:00:00+00:00,6.9535,77.03253,0.0,0.0,0.0,0.0,22.380884,8.403501,1001.5717,12.0,SCL,2/5/2024 12 a.m. PST,567.0,2024-02-05 00:00:00,1081.0
2024-02-05 01:00:00+00:00,5.8034997,79.628624,0.0,0.0,0.0,0.0,20.929596,8.203501,1000.3508,2.0,SCL,2/5/2024 1 a.m. PST,254.0,2024-02-05 01:00:00,1032.0
2024-02-05 02:00:00+00:00,5.2035,81.54921,0.0,0.0,0.0,1.0,18.751125,7.1535,999.8387,43.0,SCL,2/5/2024 2 a.m. PST,249.0,2024-02-05 02:00:00,1003.0
2024-02-05 03:00:00+00:00,5.0534997,79.2345,0.0,0.0,0.0,0.0,19.803272,6.4535,998.9415,12.0,SCL,2/5/2024 3 a.m. PST,247.0,2024-02-05 03:00:00,997.0
2024-02-05 04:00:00+00:00,5.0035,77.54334,0.0,0.0,0.0,0.0,18.129137,5.9535,998.44385,2.0,SCL,2/5/2024 4 a.m. PST,249.0,2024-02-05 04:00:00,1006.0
2024-02-05 05:00:00+00:00,4.9535,79.21951,0.0,0.0,0.0,3.0,21.077686,5.6035,997.7474,100.0,SCL,2/5/2024 5 a.m. PST,310.0,2024-02-05 05:00:00,1057.0
2024-02-05 06:00:00+00:00,4.8535,80.922134,0.0,0.0,0.0,2.0,20.774214,5.4035,996.8513,77.0,SCL,2/5/2024 6 a.m. PST,448.0,2024-02-05 06:00:00,1146.0
2024-02-05 07:00:00+00:00,5.6535,73.591446,0.0,0.0,0.0,3.0,22.702845,5.3535,995.8792,92.0,SCL,2/5/2024 7 a.m. PST,636.0,2024-02-05 07:00:00,1289.0
