"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"5/12/2024 9 a.m. PDT",840,865,648,-192
SCL,"5/12/2024 10 a.m. PDT",918,907,727,-191
SCL,"5/12/2024 11 a.m. PDT",952,939,727,-225
SCL,"5/12/2024 12 p.m. PDT",961,950,712,-249
SCL,"5/12/2024 1 p.m. PDT",964,957,614,-350
SCL,"5/12/2024 2 p.m. PDT",978,961,620,-358
SCL,"5/12/2024 3 p.m. PDT",973,966,671,-302
SCL,"5/12/2024 4 p.m. PDT",986,976,749,-237
SCL,"5/12/2024 5 p.m. PDT",1006,993,764,-242
SCL,"5/12/2024 6 p.m. PDT",1025,1017,658,-367
SCL,"5/12/2024 7 p.m. PDT",1044,1022,772,-272
SCL,"5/12/2024 8 p.m. PDT",1034,1017,830,-204
SCL,"5/12/2024 9 p.m. PDT",1040,1014,806,-234
SCL,"5/12/2024 10 p.m. PDT",1015,1005,768,-247
SCL,"5/12/2024 11 p.m. PDT",953,945,713,-240
SCL,"5/13/2024 12 a.m. PDT",870,870,641,-229
SCL,"5/13/2024 1 a.m. PDT",815,775,622,-193
SCL,"5/13/2024 2 a.m. PDT",774,742,529,-245
SCL,"5/13/2024 3 a.m. PDT",744,725,510,-234
SCL,"5/13/2024 4 a.m. PDT",745,724,508,-237
SCL,"5/13/2024 5 a.m. PDT",760,744,550,-210
SCL,"5/13/2024 6 a.m. PDT",814,799,574,-240
SCL,"5/13/2024 7 a.m. PDT",892,892,567,-325
SCL,"5/13/2024 8 a.m. PDT",969,981,613,-356
SCL,"5/13/2024 9 a.m. PDT",1025,1018,637,-388
SCL,"5/13/2024 10 a.m. PDT",1022,1026,521,-501
SCL,"5/13/2024 11 a.m. PDT",1056,1023,537,-519
SCL,"5/13/2024 12 p.m. PDT",1063,1023,526,-537
SCL,"5/13/2024 1 p.m. PDT",1063,1025,529,-534
