"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"12/18/2024 8 p.m. PST",1276,1388,276,-1000
SCL,"12/18/2024 9 p.m. PST",1247,1351,275,-972
SCL,"12/18/2024 10 p.m. PST",1192,1296,269,-923
SCL,"12/18/2024 11 p.m. PST",1115,1212,272,-843
SCL,"12/19/2024 12 a.m. PST",1028,1119,204,-824
SCL,"12/19/2024 1 a.m. PST",972,986,110,-862
SCL,"12/19/2024 2 a.m. PST",933,947,93,-840
SCL,"12/19/2024 3 a.m. PST",912,930,87,-825
SCL,"12/19/2024 4 a.m. PST",916,930,91,-825
SCL,"12/19/2024 5 a.m. PST",952,960,92,-860
SCL,"12/19/2024 6 a.m. PST",1040,1043,95,-945
SCL,"12/19/2024 7 a.m. PST",1177,1155,189,-988
SCL,"12/19/2024 8 a.m. PST",1286,1231,360,-926
SCL,"12/19/2024 9 a.m. PST",1300,1255,422,-878
SCL,"12/19/2024 10 a.m. PST",1300,1269,464,-836
SCL,"12/19/2024 11 a.m. PST",1277,1263,311,-966
SCL,"12/19/2024 12 p.m. PST",1260,1256,308,-952
SCL,"12/19/2024 1 p.m. PST",1244,1238,306,-938
SCL,"12/19/2024 2 p.m. PST",1224,1221,305,-919
SCL,"12/19/2024 3 p.m. PST",1222,1210,299,-923
SCL,"12/19/2024 4 p.m. PST",1238,1195,420,-818
SCL,"12/19/2024 5 p.m. PST",1286,1250,447,-839
SCL,"12/19/2024 6 p.m. PST",1317,1294,443,-874
SCL,"12/19/2024 7 p.m. PST",1284,1256,574,-710
SCL,"12/19/2024 8 p.m. PST",1247,1226,488,-759
SCL,"12/19/2024 9 p.m. PST",1211,1187,495,-716
SCL,"12/19/2024 10 p.m. PST",1156,1141,415,-741
SCL,"12/19/2024 11 p.m. PST",1077,1072,277,-800
SCL,"12/20/2024 12 a.m. PST",996,1006,146,-850
SCL,"12/20/2024 1 a.m. PST",933,949,257,-676
SCL,"12/20/2024 2 a.m. PST",898,905,237,-661
SCL,"12/20/2024 3 a.m. PST",884,884,205,-679
SCL,"12/20/2024 4 a.m. PST",888,884,204,-684
SCL,"12/20/2024 5 a.m. PST",922,918,244,-678
SCL,"12/20/2024 6 a.m. PST",999,999,513,-486
SCL,"12/20/2024 7 a.m. PST",1132,1109,603,-529
SCL,"12/20/2024 8 a.m. PST",1230,1185,546,-684
SCL,"12/20/2024 9 a.m. PST",1283,1224,532,-751
SCL,"12/20/2024 10 a.m. PST",1303,1253,392,-911
SCL,"12/20/2024 11 a.m. PST",1305,1256,431,-874
SCL,"12/20/2024 12 p.m. PST",1300,1253,449,-851
SCL,"12/20/2024 1 p.m. PST",1290,1234,450,-840
SCL,"12/20/2024 2 p.m. PST",1283,1219,452,-831
SCL,"12/20/2024 3 p.m. PST",1276,1216,465,-811
SCL,"12/20/2024 4 p.m. PST",1271,1223,472,-799
SCL,"12/20/2024 5 p.m. PST",1297,1263,612,-685
SCL,"12/20/2024 6 p.m. PST",1332,1280,650,-682
SCL,"12/20/2024 7 p.m. PST",1300,1235,639,-661
SCL,"12/20/2024 8 p.m. PST",1260,1201,647,-613
SCL,"12/20/2024 9 p.m. PST",1221,1159,638,-583
SCL,"12/20/2024 10 p.m. PST",1176,1125,508,-668
SCL,"12/20/2024 11 p.m. PST",1131,1079,485,-646
SCL,"12/21/2024 12 a.m. PST",1064,1016,485,-579
SCL,"12/21/2024 1 a.m. PST",1010,982,459,-551
SCL,"12/21/2024 2 a.m. PST",979,936,379,-600
SCL,"12/21/2024 3 a.m. PST",956,912,359,-597
SCL,"12/21/2024 4 a.m. PST",938,900,329,-609
SCL,"12/21/2024 5 a.m. PST",933,903,333,-600
SCL,"12/21/2024 6 a.m. PST",972,931,333,-639
SCL,"12/21/2024 7 a.m. PST",1028,982,337,-691
SCL,"12/21/2024 8 a.m. PST",1091,1039,361,-730
SCL,"12/21/2024 9 a.m. PST",1139,1090,344,-795
SCL,"12/21/2024 10 a.m. PST",1184,1138,326,-858
SCL,"12/21/2024 11 a.m. PST",1214,1169,326,-888
SCL,"12/21/2024 12 p.m. PST",1246,1189,322,-924
SCL,"12/21/2024 1 p.m. PST",1259,1192,326,-933
SCL,"12/21/2024 2 p.m. PST",1253,1188,329,-924
SCL,"12/21/2024 3 p.m. PST",1221,1181,329,-892
SCL,"12/21/2024 4 p.m. PST",1210,1177,378,-832
SCL,"12/21/2024 5 p.m. PST",1255,1214,572,-683
SCL,"12/21/2024 6 p.m. PST",1285,1247,560,-725
SCL,"12/21/2024 7 p.m. PST",1270,1228,551,-719
SCL,"12/21/2024 8 p.m. PST",1245,1205,575,-670
SCL,"12/21/2024 9 p.m. PST",1226,1177,664,-562
SCL,"12/21/2024 10 p.m. PST",1184,1151,607,-577
SCL,"12/21/2024 11 p.m. PST",1134,1101,642,-492
SCL,"12/22/2024 12 a.m. PST",1059,1035,568,-491
SCL,"12/22/2024 1 a.m. PST",1028,990,312,-716
SCL,"12/22/2024 2 a.m. PST",983,947,282,-701
SCL,"12/22/2024 3 a.m. PST",947,925,227,-720
SCL,"12/22/2024 4 a.m. PST",955,917,228,-727
SCL,"12/22/2024 5 a.m. PST",961,924,228,-733
SCL,"12/22/2024 6 a.m. PST",987,953,219,-768
SCL,"12/22/2024 7 a.m. PST",1034,1008,267,-767
SCL,"12/22/2024 8 a.m. PST",1096,1066,235,-861
SCL,"12/22/2024 9 a.m. PST",1141,1117,378,-763
SCL,"12/22/2024 10 a.m. PST",1192,1149,429,-763
SCL,"12/22/2024 11 a.m. PST",1223,1171,438,-785
SCL,"12/22/2024 12 p.m. PST",1241,1177,456,-785
SCL,"12/22/2024 1 p.m. PST",1254,1176,503,-751
SCL,"12/22/2024 2 p.m. PST",1254,1181,433,-821
SCL,"12/22/2024 3 p.m. PST",1243,1185,417,-826
SCL,"12/22/2024 4 p.m. PST",1236,1198,451,-785
SCL,"12/22/2024 5 p.m. PST",1271,1246,727,-544
SCL,"12/22/2024 6 p.m. PST",1302,1282,728,-574
SCL,"12/22/2024 7 p.m. PST",1276,1271,615,-661
SCL,"12/22/2024 8 p.m. PST",1216,1240,587,-629
SCL,"12/22/2024 9 p.m. PST",1192,1202,586,-606
SCL,"12/22/2024 10 p.m. PST",1143,1163,442,-701
SCL,"12/22/2024 11 p.m. PST",1079,1085,239,-840
SCL,"12/23/2024 12 a.m. PST",1030,1009,231,-799
SCL,"12/23/2024 1 a.m. PST",993,955,240,-753
SCL,"12/23/2024 2 a.m. PST",941,915,226,-715
SCL,"12/23/2024 3 a.m. PST",945,897,229,-716
SCL,"12/23/2024 4 a.m. PST",950,905,230,-720
SCL,"12/23/2024 5 a.m. PST",991,948,265,-726
SCL,"12/23/2024 6 a.m. PST",1065,1040,394,-671
SCL,"12/23/2024 7 a.m. PST",1140,1152,368,-772
SCL,"12/23/2024 8 a.m. PST",1226,1250,466,-760
SCL,"12/23/2024 9 a.m. PST",1260,1292,411,-849
SCL,"12/23/2024 10 a.m. PST",1255,1323,394,-861
SCL,"12/23/2024 11 a.m. PST",1232,1335,396,-836
SCL,"12/23/2024 12 p.m. PST",1207,1342,393,-814
SCL,"12/23/2024 1 p.m. PST",1203,1340,422,-781
SCL,"12/23/2024 2 p.m. PST",1199,1325,423,-776
SCL,"12/23/2024 3 p.m. PST",1202,1323,460,-742
SCL,"12/23/2024 4 p.m. PST",1221,1330,517,-704
SCL,"12/23/2024 5 p.m. PST",1272,1372,633,-639
SCL,"12/23/2024 6 p.m. PST",1282,1401,668,-614
SCL,"12/23/2024 7 p.m. PST",1244,1357,623,-621
SCL,"12/23/2024 8 p.m. PST",1205,1307,588,-617
SCL,"12/23/2024 9 p.m. PST",1165,1264,485,-680
SCL,"12/23/2024 10 p.m. PST",1113,1209,412,-701
SCL,"12/23/2024 11 p.m. PST",1063,1127,316,-747
SCL,"12/24/2024 12 a.m. PST",990,1043,313,-677
SCL,"12/24/2024 1 a.m. PST",933,942,395,-538
SCL,"12/24/2024 2 a.m. PST",899,909,391,-508
SCL,"12/24/2024 3 a.m. PST",876,892,389,-487
SCL,"12/24/2024 4 a.m. PST",871,895,404,-467
SCL,"12/24/2024 5 a.m. PST",903,931,422,-481
SCL,"12/24/2024 6 a.m. PST",974,1027,498,-476
SCL,"12/24/2024 7 a.m. PST",1065,1161,497,-568
SCL,"12/24/2024 8 a.m. PST",1136,1271,569,-567
SCL,"12/24/2024 9 a.m. PST",1175,1318,664,-511
SCL,"12/24/2024 10 a.m. PST",1205,1322,651,-554
SCL,"12/24/2024 11 a.m. PST",1228,1314,590,-638
SCL,"12/24/2024 12 p.m. PST",1224,1312,590,-634
SCL,"12/24/2024 1 p.m. PST",1182,1302,530,-652
SCL,"12/24/2024 2 p.m. PST",1150,1297,456,-694
SCL,"12/24/2024 3 p.m. PST",1143,1292,553,-590
SCL,"12/24/2024 4 p.m. PST",1160,1288,515,-645
SCL,"12/24/2024 5 p.m. PST",1208,1327,568,-640
SCL,"12/24/2024 6 p.m. PST",1236,1347,601,-635
SCL,"12/24/2024 7 p.m. PST",1191,1313,606,-585
SCL,"12/24/2024 8 p.m. PST",1148,1264,627,-521
SCL,"12/24/2024 9 p.m. PST",1130,1231,572,-558
SCL,"12/24/2024 10 p.m. PST",1100,1190,514,-586
SCL,"12/24/2024 11 p.m. PST",1055,1122,566,-489
SCL,"12/25/2024 12 a.m. PST",1011,1041,515,-496
SCL,"12/25/2024 1 a.m. PST",969,967,565,-404
SCL,"12/25/2024 2 a.m. PST",940,940,558,-382
SCL,"12/25/2024 3 a.m. PST",925,925,507,-418
SCL,"12/25/2024 4 a.m. PST",924,926,496,-428
SCL,"12/25/2024 5 a.m. PST",940,955,606,-334
SCL,"12/25/2024 6 a.m. PST",998,1025,660,-338
SCL,"12/25/2024 7 a.m. PST",1061,1130,813,-248
SCL,"12/25/2024 8 a.m. PST",1108,1215,797,-311
SCL,"12/25/2024 9 a.m. PST",1151,1236,716,-435
SCL,"12/25/2024 10 a.m. PST",1190,1224,578,-612
SCL,"12/25/2024 11 a.m. PST",1211,1214,582,-629
SCL,"12/25/2024 12 p.m. PST",1226,1203,680,-546
SCL,"12/25/2024 1 p.m. PST",1246,1194,597,-649
SCL,"12/25/2024 2 p.m. PST",1257,1194,646,-611
SCL,"12/25/2024 3 p.m. PST",1251,1173,663,-588
SCL,"12/25/2024 4 p.m. PST",1247,1190,754,-493
SCL,"12/25/2024 5 p.m. PST",1267,1240,853,-414
SCL,"12/25/2024 6 p.m. PST",1264,1249,799,-465
SCL,"12/25/2024 7 p.m. PST",1216,1223,745,-471
SCL,"12/25/2024 8 p.m. PST",1186,1195,757,-429
SCL,"12/25/2024 9 p.m. PST",1175,1178,647,-528
SCL,"12/25/2024 10 p.m. PST",1144,1142,641,-503
SCL,"12/25/2024 11 p.m. PST",1102,1089,517,-585
SCL,"12/26/2024 12 a.m. PST",1054,1031,463,-591
SCL,"12/26/2024 1 a.m. PST",1003,1000,501,-502
SCL,"12/26/2024 2 a.m. PST",960,971,346,-614
SCL,"12/26/2024 3 a.m. PST",938,951,340,-598
SCL,"12/26/2024 4 a.m. PST",938,953,339,-599
SCL,"12/26/2024 5 a.m. PST",972,992,416,-556
SCL,"12/26/2024 6 a.m. PST",1050,1077,442,-608
SCL,"12/26/2024 7 a.m. PST",1160,1190,406,-754
SCL,"12/26/2024 8 a.m. PST",1220,1265,335,-885
SCL,"12/26/2024 9 a.m. PST",1258,1299,290,-968
SCL,"12/26/2024 10 a.m. PST",1282,1309,265,-1017
SCL,"12/26/2024 11 a.m. PST",1298,1310,290,-1008
SCL,"12/26/2024 12 p.m. PST",1306,1292,321,-985
SCL,"12/26/2024 1 p.m. PST",1263,1284,298,-965
SCL,"12/26/2024 2 p.m. PST",1222,1276,294,-928
SCL,"12/26/2024 3 p.m. PST",1200,1272,392,-808
SCL,"12/26/2024 4 p.m. PST",1214,1284,506,-708
SCL,"12/26/2024 5 p.m. PST",1283,1340,712,-571
SCL,"12/26/2024 6 p.m. PST",1327,1371,772,-555
SCL,"12/26/2024 7 p.m. PST",1283,1344,674,-609
SCL,"12/26/2024 8 p.m. PST",1246,1308,683,-563
SCL,"12/26/2024 9 p.m. PST",1212,1279,582,-630
SCL,"12/26/2024 10 p.m. PST",1157,1230,599,-558
SCL,"12/26/2024 11 p.m. PST",1090,1163,566,-524
SCL,"12/27/2024 12 a.m. PST",1021,1102,471,-550
SCL,"12/27/2024 1 a.m. PST",965,968,394,-571
SCL,"12/27/2024 2 a.m. PST",924,940,389,-535
SCL,"12/27/2024 3 a.m. PST",910,924,355,-555
SCL,"12/27/2024 4 a.m. PST",907,933,334,-573
SCL,"12/27/2024 5 a.m. PST",951,983,422,-529
SCL,"12/27/2024 6 a.m. PST",1031,1080,655,-376
SCL,"12/27/2024 7 a.m. PST",1126,1197,587,-539
SCL,"12/27/2024 8 a.m. PST",1199,1277,664,-535
SCL,"12/27/2024 9 a.m. PST",1232,1319,545,-687
SCL,"12/27/2024 10 a.m. PST",1262,1345,500,-762
SCL,"12/27/2024 11 a.m. PST",1278,1360,416,-862
SCL,"12/27/2024 12 p.m. PST",1284,1356,480,-804
SCL,"12/27/2024 1 p.m. PST",1291,1349,463,-828
SCL,"12/27/2024 2 p.m. PST",1292,1339,495,-797
SCL,"12/27/2024 3 p.m. PST",1294,1336,499,-795
SCL,"12/27/2024 4 p.m. PST",1292,1335,516,-776
SCL,"12/27/2024 5 p.m. PST",1321,1358,708,-613
SCL,"12/27/2024 6 p.m. PST",1334,1390,729,-605
SCL,"12/27/2024 7 p.m. PST",1270,1339,847,-423
SCL,"12/27/2024 8 p.m. PST",1231,1291,831,-400
SCL,"12/27/2024 9 p.m. PST",1193,1253,549,-644
SCL,"12/27/2024 10 p.m. PST",1148,1214,443,-705
SCL,"12/27/2024 11 p.m. PST",1093,1163,503,-590
SCL,"12/28/2024 12 a.m. PST",1032,1105,487,-545
SCL,"12/28/2024 1 a.m. PST",981,985,482,-499
SCL,"12/28/2024 2 a.m. PST",936,943,325,-611
SCL,"12/28/2024 3 a.m. PST",909,918,305,-604
SCL,"12/28/2024 4 a.m. PST",902,911,308,-594
SCL,"12/28/2024 5 a.m. PST",912,927,393,-519
SCL,"12/28/2024 6 a.m. PST",951,968,413,-538
SCL,"12/28/2024 7 a.m. PST",1002,1035,450,-552
SCL,"12/28/2024 8 a.m. PST",1051,1112,438,-613
SCL,"12/28/2024 9 a.m. PST",1100,1173,357,-743
SCL,"12/28/2024 10 a.m. PST",1144,1220,357,-787
SCL,"12/28/2024 11 a.m. PST",1164,1243,352,-812
SCL,"12/28/2024 12 p.m. PST",1178,1255,339,-839
SCL,"12/28/2024 1 p.m. PST",1177,1254,314,-863
SCL,"12/28/2024 2 p.m. PST",1153,1248,326,-827
SCL,"12/28/2024 3 p.m. PST",1154,1247,332,-822
SCL,"12/28/2024 4 p.m. PST",1161,1248,414,-747
SCL,"12/28/2024 5 p.m. PST",1204,1285,667,-537
SCL,"12/28/2024 6 p.m. PST",1231,1313,727,-504
SCL,"12/28/2024 7 p.m. PST",1223,1299,741,-482
SCL,"12/28/2024 8 p.m. PST",1195,1268,717,-478
SCL,"12/28/2024 9 p.m. PST",1168,1238,685,-483
SCL,"12/28/2024 10 p.m. PST",1128,1200,544,-584
SCL,"12/28/2024 11 p.m. PST",1068,1144,569,-499
SCL,"12/29/2024 12 a.m. PST",1006,1084,530,-476
SCL,"12/29/2024 1 a.m. PST",956,967,317,-639
SCL,"12/29/2024 2 a.m. PST",912,926,255,-657
SCL,"12/29/2024 3 a.m. PST",896,906,262,-634
SCL,"12/29/2024 4 a.m. PST",887,902,308,-579
SCL,"12/29/2024 5 a.m. PST",891,919,322,-569
SCL,"12/29/2024 6 a.m. PST",921,958,379,-542
SCL,"12/29/2024 7 a.m. PST",967,1022,414,-553
SCL,"12/29/2024 8 a.m. PST",1012,1094,472,-540
SCL,"12/29/2024 9 a.m. PST",1060,1153,421,-639
SCL,"12/29/2024 10 a.m. PST",1099,1189,393,-706
SCL,"12/29/2024 11 a.m. PST",1149,1213,393,-756
SCL,"12/29/2024 12 p.m. PST",1171,1223,314,-857
SCL,"12/29/2024 1 p.m. PST",1183,1231,317,-866
SCL,"12/29/2024 2 p.m. PST",1190,1232,317,-873
SCL,"12/29/2024 3 p.m. PST",1203,1236,316,-887
SCL,"12/29/2024 4 p.m. PST",1206,1254,465,-741
SCL,"12/29/2024 5 p.m. PST",1241,1302,689,-552
SCL,"12/29/2024 6 p.m. PST",1276,1350,750,-526
SCL,"12/29/2024 7 p.m. PST",1270,1346,694,-576
SCL,"12/29/2024 8 p.m. PST",1257,1312,698,-559
SCL,"12/29/2024 9 p.m. PST",1234,1279,680,-554
SCL,"12/29/2024 10 p.m. PST",1184,1230,613,-571
SCL,"12/29/2024 11 p.m. PST",1120,1152,512,-608
SCL,"12/30/2024 12 a.m. PST",1053,1077,309,-744
SCL,"12/30/2024 1 a.m. PST",1002,1004,325,-677
SCL,"12/30/2024 2 a.m. PST",971,980,266,-705
SCL,"12/30/2024 3 a.m. PST",961,967,264,-697
SCL,"12/30/2024 4 a.m. PST",977,979,313,-664
SCL,"12/30/2024 5 a.m. PST",1017,1027,325,-692
SCL,"12/30/2024 6 a.m. PST",1106,1119,466,-640
SCL,"12/30/2024 7 a.m. PST",1220,1223,476,-744
SCL,"12/30/2024 8 a.m. PST",1298,1289,596,-702
SCL,"12/30/2024 9 a.m. PST",1336,1313,579,-757
SCL,"12/30/2024 10 a.m. PST",1355,1323,508,-847
SCL,"12/30/2024 11 a.m. PST",1350,1327,509,-841
SCL,"12/30/2024 12 p.m. PST",1360,1314,495,-865
SCL,"12/30/2024 1 p.m. PST",1350,1306,491,-859
SCL,"12/30/2024 2 p.m. PST",1345,1287,486,-859
SCL,"12/30/2024 3 p.m. PST",1333,1287,486,-847
SCL,"12/30/2024 4 p.m. PST",1346,1297,564,-782
SCL,"12/30/2024 5 p.m. PST",1371,1352,646,-725
SCL,"12/30/2024 6 p.m. PST",1389,1389,669,-720
SCL,"12/30/2024 7 p.m. PST",1339,1359,655,-684
SCL,"12/30/2024 8 p.m. PST",1312,1313,540,-772
SCL,"12/30/2024 9 p.m. PST",1273,1273,458,-815
SCL,"12/30/2024 10 p.m. PST",1219,1220,416,-803
SCL,"12/30/2024 11 p.m. PST",1144,1147,432,-712
SCL,"12/31/2024 12 a.m. PST",1076,1079,325,-751
SCL,"12/31/2024 1 a.m. PST",1011,1016,352,-659
SCL,"12/31/2024 2 a.m. PST",975,989,343,-632
SCL,"12/31/2024 3 a.m. PST",957,974,358,-599
SCL,"12/31/2024 4 a.m. PST",957,982,376,-581
SCL,"12/31/2024 5 a.m. PST",996,1023,536,-460
SCL,"12/31/2024 6 a.m. PST",1069,1112,523,-546
SCL,"12/31/2024 7 a.m. PST",1188,1242,533,-655
SCL,"12/31/2024 8 a.m. PST",1277,1345,708,-569
SCL,"12/31/2024 9 a.m. PST",1314,1375,602,-712
SCL,"12/31/2024 10 a.m. PST",1328,1369,502,-826
SCL,"12/31/2024 11 a.m. PST",1345,1349,504,-841
SCL,"12/31/2024 12 p.m. PST",1329,1329,477,-852
SCL,"12/31/2024 1 p.m. PST",1318,1320,379,-939
SCL,"12/31/2024 2 p.m. PST",1304,1303,385,-919
SCL,"12/31/2024 3 p.m. PST",1303,1303,384,-919
SCL,"12/31/2024 4 p.m. PST",1311,1319,442,-869
SCL,"12/31/2024 5 p.m. PST",1380,1381,724,-656
SCL,"12/31/2024 6 p.m. PST",1407,1441,733,-674
SCL,"12/31/2024 7 p.m. PST",1362,1417,725,-637
SCL,"12/31/2024 8 p.m. PST",1292,1383,662,-630
SCL,"12/31/2024 9 p.m. PST",1232,1335,593,-639
SCL,"12/31/2024 10 p.m. PST",1178,1275,536,-642
SCL,"12/31/2024 11 p.m. PST",1119,1205,529,-590
