"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"6/14/2024 2 a.m. PDT",721,732,734,13
SCL,"6/14/2024 3 a.m. PDT",705,713,700,-5
SCL,"6/14/2024 4 a.m. PDT",700,711,712,12
SCL,"6/14/2024 5 a.m. PDT",718,735,761,43
SCL,"6/14/2024 6 a.m. PDT",760,791,778,18
SCL,"6/14/2024 7 a.m. PDT",862,890,922,60
SCL,"6/14/2024 8 a.m. PDT",960,976,888,-72
SCL,"6/14/2024 9 a.m. PDT",988,1003,1108,120
SCL,"6/14/2024 10 a.m. PDT",1001,1011,1049,48
SCL,"6/14/2024 11 a.m. PDT",1018,1017,1042,24
SCL,"6/14/2024 12 p.m. PDT",1024,1016,1027,3
SCL,"6/14/2024 1 p.m. PDT",1043,1014,1040,-3
SCL,"6/14/2024 2 p.m. PDT",1060,1009,976,-84
SCL,"6/14/2024 3 p.m. PDT",1046,1000,967,-79
SCL,"6/14/2024 4 p.m. PDT",1018,997,1043,25
SCL,"6/14/2024 5 p.m. PDT",985,1003,1055,70
SCL,"6/14/2024 6 p.m. PDT",989,1005,1049,60
SCL,"6/14/2024 7 p.m. PDT",966,986,1066,100
SCL,"6/14/2024 8 p.m. PDT",948,964,1111,163
SCL,"6/14/2024 9 p.m. PDT",924,946,1094,170
SCL,"6/14/2024 10 p.m. PDT",922,939,1057,135
SCL,"6/14/2024 11 p.m. PDT",884,901,999,115
SCL,"6/15/2024 12 a.m. PDT",863,846,937,74
SCL,"6/15/2024 1 a.m. PDT",816,783,793,-23
SCL,"6/15/2024 2 a.m. PDT",792,743,821,29
SCL,"6/15/2024 3 a.m. PDT",763,721,800,37
SCL,"6/15/2024 4 a.m. PDT",762,712,791,29
SCL,"6/15/2024 5 a.m. PDT",760,721,788,28
SCL,"6/15/2024 6 a.m. PDT",774,741,790,16
SCL,"6/15/2024 7 a.m. PDT",818,786,979,161
SCL,"6/15/2024 8 a.m. PDT",862,841,960,98
SCL,"6/15/2024 9 a.m. PDT",912,897,911,-1
SCL,"6/15/2024 10 a.m. PDT",955,929,995,40
SCL,"6/15/2024 11 a.m. PDT",965,945,992,27
SCL,"6/15/2024 12 p.m. PDT",970,949,1000,30
