"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"10/13/2024 7 a.m. PDT",836,811,572,-264
SCL,"10/13/2024 8 a.m. PDT",836,866,675,-161
SCL,"10/13/2024 9 a.m. PDT",919,910,751,-168
SCL,"10/13/2024 10 a.m. PDT",950,946,772,-178
SCL,"10/13/2024 11 a.m. PDT",975,966,568,-407
SCL,"10/13/2024 12 p.m. PDT",949,976,562,-387
SCL,"10/13/2024 1 p.m. PDT",980,980,568,-412
SCL,"10/13/2024 2 p.m. PDT",985,983,568,-417
SCL,"10/13/2024 3 p.m. PDT",972,985,567,-405
SCL,"10/13/2024 4 p.m. PDT",982,990,800,-182
SCL,"10/13/2024 5 p.m. PDT",1007,1007,910,-97
SCL,"10/13/2024 6 p.m. PDT",1048,1040,987,-61
SCL,"10/13/2024 7 p.m. PDT",1067,1066,971,-96
SCL,"10/13/2024 8 p.m. PDT",1083,1066,944,-139
SCL,"10/13/2024 9 p.m. PDT",1040,1033,957,-83
SCL,"10/13/2024 10 p.m. PDT",989,981,867,-122
SCL,"10/13/2024 11 p.m. PDT",930,917,731,-199
SCL,"10/14/2024 12 a.m. PDT",864,849,678,-186
SCL,"10/14/2024 1 a.m. PDT",818,775,527,-291
SCL,"10/14/2024 2 a.m. PDT",772,738,470,-302
SCL,"10/14/2024 3 a.m. PDT",713,719,471,-242
SCL,"10/14/2024 4 a.m. PDT",715,719,471,-244
SCL,"10/14/2024 5 a.m. PDT",732,741,473,-259
SCL,"10/14/2024 6 a.m. PDT",790,807,534,-256
SCL,"10/14/2024 7 a.m. PDT",895,916,268,-627
SCL,"10/14/2024 8 a.m. PDT",980,1006,242,-738
SCL,"10/14/2024 9 a.m. PDT",1011,1038,171,-840
SCL,"10/14/2024 10 a.m. PDT",1036,1054,114,-922
SCL,"10/14/2024 11 a.m. PDT",1061,1067,101,-960
SCL,"10/14/2024 12 p.m. PDT",1091,1070,96,-995
SCL,"10/14/2024 1 p.m. PDT",1093,1074,91,-1002
SCL,"10/14/2024 2 p.m. PDT",1087,1073,92,-995
SCL,"10/14/2024 3 p.m. PDT",1083,1055,88,-995
SCL,"10/14/2024 4 p.m. PDT",1077,1052,121,-956
SCL,"10/14/2024 5 p.m. PDT",1093,1062,245,-848
SCL,"10/14/2024 6 p.m. PDT",1118,1089,277,-841
SCL,"10/14/2024 7 p.m. PDT",1126,1102,383,-743
SCL,"10/14/2024 8 p.m. PDT",1113,1098,1023,-90
SCL,"10/14/2024 9 p.m. PDT",1072,1060,977,-95
SCL,"10/14/2024 10 p.m. PDT",1020,1004,912,-108
SCL,"10/14/2024 11 p.m. PDT",938,931,987,49
SCL,"10/15/2024 12 a.m. PDT",877,850,941,64
SCL,"10/15/2024 1 a.m. PDT",824,780,796,-28
SCL,"10/15/2024 2 a.m. PDT",787,742,774,-13
SCL,"10/15/2024 3 a.m. PDT",772,724,770,-2
SCL,"10/15/2024 4 a.m. PDT",764,721,761,-3
SCL,"10/15/2024 5 a.m. PDT",783,743,762,-21
SCL,"10/15/2024 6 a.m. PDT",845,811,796,-49
SCL,"10/15/2024 7 a.m. PDT",961,934,270,-691
SCL,"10/15/2024 8 a.m. PDT",1064,1043,246,-818
SCL,"10/15/2024 9 a.m. PDT",1084,1068,240,-844
SCL,"10/15/2024 10 a.m. PDT",1082,1068,109,-973
SCL,"10/15/2024 11 a.m. PDT",1073,1063,105,-968
SCL,"10/15/2024 12 p.m. PDT",1089,1058,101,-988
SCL,"10/15/2024 1 p.m. PDT",1053,1057,89,-964
SCL,"10/15/2024 2 p.m. PDT",1077,1047,90,-987
SCL,"10/15/2024 3 p.m. PDT",1069,1036,87,-982
SCL,"10/15/2024 4 p.m. PDT",1065,1035,86,-979
SCL,"10/15/2024 5 p.m. PDT",1082,1047,88,-994
SCL,"10/15/2024 6 p.m. PDT",1104,1070,267,-837
SCL,"10/15/2024 7 p.m. PDT",1080,1086,301,-779
SCL,"10/15/2024 8 p.m. PDT",1067,1081,884,-183
SCL,"10/15/2024 9 p.m. PDT",1035,1044,933,-102
SCL,"10/15/2024 10 p.m. PDT",981,992,799,-182
SCL,"10/15/2024 11 p.m. PDT",910,918,785,-125
SCL,"10/16/2024 12 a.m. PDT",843,849,784,-59
