"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"8/11/2024 9 p.m. PDT",664
SCL,"8/11/2024 10 p.m. PDT",459
SCL,"8/11/2024 11 p.m. PDT",338
SCL,"8/12/2024 12 a.m. PDT",235
SCL,"8/12/2024 1 a.m. PDT",120
SCL,"8/12/2024 2 a.m. PDT",114
SCL,"8/12/2024 3 a.m. PDT",116
SCL,"8/12/2024 4 a.m. PDT",118
SCL,"8/12/2024 5 a.m. PDT",118
SCL,"8/12/2024 6 a.m. PDT",120
SCL,"8/12/2024 7 a.m. PDT",259
SCL,"8/12/2024 8 a.m. PDT",266
SCL,"8/12/2024 9 a.m. PDT",217
SCL,"8/12/2024 10 a.m. PDT",219
SCL,"8/12/2024 11 a.m. PDT",383
SCL,"8/12/2024 12 p.m. PDT",409
SCL,"8/12/2024 1 p.m. PDT",437
SCL,"8/12/2024 2 p.m. PDT",392
SCL,"8/12/2024 3 p.m. PDT",399
SCL,"8/12/2024 4 p.m. PDT",419
SCL,"8/12/2024 5 p.m. PDT",408
SCL,"8/12/2024 6 p.m. PDT",562
SCL,"8/12/2024 7 p.m. PDT",489
SCL,"8/12/2024 8 p.m. PDT",466
SCL,"8/12/2024 9 p.m. PDT",435
SCL,"8/12/2024 10 p.m. PDT",439
SCL,"8/12/2024 11 p.m. PDT",238
SCL,"8/13/2024 12 a.m. PDT",212
SCL,"8/13/2024 1 a.m. PDT",268
SCL,"8/13/2024 2 a.m. PDT",235
SCL,"8/13/2024 3 a.m. PDT",217
SCL,"8/13/2024 4 a.m. PDT",193
SCL,"8/13/2024 5 a.m. PDT",129
SCL,"8/13/2024 6 a.m. PDT",261
SCL,"8/13/2024 7 a.m. PDT",396
SCL,"8/13/2024 8 a.m. PDT",389
SCL,"8/13/2024 9 a.m. PDT",385
SCL,"8/13/2024 10 a.m. PDT",383
SCL,"8/13/2024 11 a.m. PDT",383
SCL,"8/13/2024 12 p.m. PDT",383
SCL,"8/13/2024 1 p.m. PDT",400
SCL,"8/13/2024 2 p.m. PDT",407
SCL,"8/13/2024 3 p.m. PDT",409
SCL,"8/13/2024 4 p.m. PDT",407
SCL,"8/13/2024 5 p.m. PDT",495
SCL,"8/13/2024 6 p.m. PDT",636
SCL,"8/13/2024 7 p.m. PDT",597
SCL,"8/13/2024 8 p.m. PDT",598
SCL,"8/13/2024 9 p.m. PDT",584
SCL,"8/13/2024 10 p.m. PDT",551
SCL,"8/13/2024 11 p.m. PDT",383
SCL,"8/14/2024 12 a.m. PDT",328
SCL,"8/14/2024 1 a.m. PDT",284
SCL,"8/14/2024 2 a.m. PDT",257
SCL,"8/14/2024 3 a.m. PDT",241
SCL,"8/14/2024 4 a.m. PDT",143
SCL,"8/14/2024 5 a.m. PDT",137
SCL,"8/14/2024 6 a.m. PDT",160
SCL,"8/14/2024 7 a.m. PDT",279
SCL,"8/14/2024 8 a.m. PDT",248
SCL,"8/14/2024 9 a.m. PDT",241
SCL,"8/14/2024 10 a.m. PDT",354
SCL,"8/14/2024 11 a.m. PDT",392
SCL,"8/14/2024 12 p.m. PDT",438
SCL,"8/14/2024 1 p.m. PDT",434
SCL,"8/14/2024 2 p.m. PDT",459
SCL,"8/14/2024 3 p.m. PDT",506
SCL,"8/14/2024 4 p.m. PDT",555
SCL,"8/14/2024 5 p.m. PDT",615
SCL,"8/14/2024 6 p.m. PDT",789
SCL,"8/14/2024 7 p.m. PDT",892
SCL,"8/14/2024 8 p.m. PDT",823
SCL,"8/14/2024 9 p.m. PDT",563
SCL,"8/14/2024 10 p.m. PDT",588
SCL,"8/14/2024 11 p.m. PDT",393
SCL,"8/15/2024 12 a.m. PDT",342
SCL,"8/15/2024 1 a.m. PDT",265
SCL,"8/15/2024 2 a.m. PDT",119
SCL,"8/15/2024 3 a.m. PDT",118
SCL,"8/15/2024 4 a.m. PDT",113
SCL,"8/15/2024 5 a.m. PDT",119
SCL,"8/15/2024 6 a.m. PDT",120
SCL,"8/15/2024 7 a.m. PDT",211
SCL,"8/15/2024 8 a.m. PDT",218
SCL,"8/15/2024 9 a.m. PDT",357
SCL,"8/15/2024 10 a.m. PDT",349
SCL,"8/15/2024 11 a.m. PDT",352
SCL,"8/15/2024 12 p.m. PDT",393
SCL,"8/15/2024 1 p.m. PDT",387
SCL,"8/15/2024 2 p.m. PDT",410
SCL,"8/15/2024 3 p.m. PDT",517
SCL,"8/15/2024 4 p.m. PDT",557
SCL,"8/15/2024 5 p.m. PDT",623
SCL,"8/15/2024 6 p.m. PDT",682
SCL,"8/15/2024 7 p.m. PDT",668
SCL,"8/15/2024 8 p.m. PDT",779
SCL,"8/15/2024 9 p.m. PDT",489
SCL,"8/15/2024 10 p.m. PDT",519
SCL,"8/15/2024 11 p.m. PDT",298
SCL,"8/16/2024 12 a.m. PDT",255
SCL,"8/16/2024 1 a.m. PDT",155
SCL,"8/16/2024 2 a.m. PDT",143
SCL,"8/16/2024 3 a.m. PDT",143
SCL,"8/16/2024 4 a.m. PDT",150
SCL,"8/16/2024 5 a.m. PDT",186
SCL,"8/16/2024 6 a.m. PDT",266
SCL,"8/16/2024 7 a.m. PDT",190
SCL,"8/16/2024 8 a.m. PDT",197
SCL,"8/16/2024 9 a.m. PDT",296
SCL,"8/16/2024 10 a.m. PDT",296
SCL,"8/16/2024 11 a.m. PDT",393
SCL,"8/16/2024 12 p.m. PDT",402
SCL,"8/16/2024 1 p.m. PDT",395
SCL,"8/16/2024 2 p.m. PDT",400
SCL,"8/16/2024 3 p.m. PDT",449
SCL,"8/16/2024 4 p.m. PDT",449
SCL,"8/16/2024 5 p.m. PDT",455
SCL,"8/16/2024 6 p.m. PDT",568
SCL,"8/16/2024 7 p.m. PDT",662
SCL,"8/16/2024 8 p.m. PDT",703
SCL,"8/16/2024 9 p.m. PDT",586
SCL,"8/16/2024 10 p.m. PDT",510
SCL,"8/16/2024 11 p.m. PDT",341
SCL,"8/17/2024 12 a.m. PDT",318
SCL,"8/17/2024 1 a.m. PDT",155
SCL,"8/17/2024 2 a.m. PDT",149
SCL,"8/17/2024 3 a.m. PDT",137
SCL,"8/17/2024 4 a.m. PDT",133
SCL,"8/17/2024 5 a.m. PDT",129
SCL,"8/17/2024 6 a.m. PDT",138
SCL,"8/17/2024 7 a.m. PDT",244
SCL,"8/17/2024 8 a.m. PDT",240
SCL,"8/17/2024 9 a.m. PDT",246
SCL,"8/17/2024 10 a.m. PDT",279
SCL,"8/17/2024 11 a.m. PDT",274
SCL,"8/17/2024 12 p.m. PDT",246
SCL,"8/17/2024 1 p.m. PDT",241
SCL,"8/17/2024 2 p.m. PDT",241
SCL,"8/17/2024 3 p.m. PDT",373
SCL,"8/17/2024 4 p.m. PDT",412
SCL,"8/17/2024 5 p.m. PDT",458
SCL,"8/17/2024 6 p.m. PDT",687
SCL,"8/17/2024 7 p.m. PDT",747
SCL,"8/17/2024 8 p.m. PDT",800
SCL,"8/17/2024 9 p.m. PDT",670
SCL,"8/17/2024 10 p.m. PDT",488
SCL,"8/17/2024 11 p.m. PDT",411
SCL,"8/18/2024 12 a.m. PDT",334
SCL,"8/18/2024 1 a.m. PDT",232
SCL,"8/18/2024 2 a.m. PDT",206
SCL,"8/18/2024 3 a.m. PDT",183
SCL,"8/18/2024 4 a.m. PDT",166
SCL,"8/18/2024 5 a.m. PDT",168
SCL,"8/18/2024 6 a.m. PDT",181
SCL,"8/18/2024 7 a.m. PDT",212
SCL,"8/18/2024 8 a.m. PDT",256
SCL,"8/18/2024 9 a.m. PDT",258
SCL,"8/18/2024 10 a.m. PDT",406
SCL,"8/18/2024 11 a.m. PDT",454
SCL,"8/18/2024 12 p.m. PDT",396
SCL,"8/18/2024 1 p.m. PDT",408
SCL,"8/18/2024 2 p.m. PDT",407
SCL,"8/18/2024 3 p.m. PDT",452
SCL,"8/18/2024 4 p.m. PDT",545
SCL,"8/18/2024 5 p.m. PDT",747
SCL,"8/18/2024 6 p.m. PDT",786
SCL,"8/18/2024 7 p.m. PDT",797
SCL,"8/18/2024 8 p.m. PDT",784
SCL,"8/18/2024 9 p.m. PDT",679
SCL,"8/18/2024 10 p.m. PDT",492
SCL,"8/18/2024 11 p.m. PDT",197
SCL,"8/19/2024 12 a.m. PDT",125
SCL,"8/19/2024 1 a.m. PDT",152
SCL,"8/19/2024 2 a.m. PDT",152
SCL,"8/19/2024 3 a.m. PDT",91
SCL,"8/19/2024 4 a.m. PDT",86
SCL,"8/19/2024 5 a.m. PDT",121
SCL,"8/19/2024 6 a.m. PDT",221
SCL,"8/19/2024 7 a.m. PDT",381
SCL,"8/19/2024 8 a.m. PDT",380
SCL,"8/19/2024 9 a.m. PDT",388
SCL,"8/19/2024 10 a.m. PDT",384
SCL,"8/19/2024 11 a.m. PDT",410
SCL,"8/19/2024 12 p.m. PDT",390
SCL,"8/19/2024 1 p.m. PDT",425
