BA Code,Timestamp (Hour Ending),Hydro Generation (MWh)
SCL,1/18/2024 4 p.m. PST,673.0
SCL,1/18/2024 5 p.m. PST,666.0
SCL,1/18/2024 6 p.m. PST,686.0
SCL,1/18/2024 7 p.m. PST,718.0
SCL,1/18/2024 8 p.m. PST,624.0
SCL,1/18/2024 9 p.m. PST,535.0
SCL,1/18/2024 10 p.m. PST,419.0
SCL,1/18/2024 11 p.m. PST,501.0
SCL,1/19/2024 12 a.m. PST,428.0
SCL,1/19/2024 1 a.m. PST,341.0
SCL,1/19/2024 2 a.m. PST,357.0
SCL,1/19/2024 3 a.m. PST,343.0
SCL,1/19/2024 4 a.m. PST,362.0
SCL,1/19/2024 5 a.m. PST,419.0
SCL,1/19/2024 6 a.m. PST,393.0
SCL,1/19/2024 7 a.m. PST,468.0
SCL,1/19/2024 8 a.m. PST,509.0
SCL,1/19/2024 9 a.m. PST,486.0
SCL,1/19/2024 10 a.m. PST,531.0
SCL,1/19/2024 11 a.m. PST,572.0
SCL,1/19/2024 12 p.m. PST,586.0
SCL,1/19/2024 1 p.m. PST,584.0
SCL,1/19/2024 2 p.m. PST,566.0
SCL,1/19/2024 3 p.m. PST,574.0
SCL,1/19/2024 4 p.m. PST,567.0
SCL,1/19/2024 5 p.m. PST,557.0
SCL,1/19/2024 6 p.m. PST,548.0
SCL,1/19/2024 7 p.m. PST,527.0
SCL,1/19/2024 8 p.m. PST,518.0
SCL,1/19/2024 9 p.m. PST,481.0
SCL,1/19/2024 10 p.m. PST,447.0
SCL,1/19/2024 11 p.m. PST,578.0
SCL,1/20/2024 12 a.m. PST,528.0
SCL,1/20/2024 1 a.m. PST,475.0
SCL,1/20/2024 2 a.m. PST,442.0
SCL,1/20/2024 3 a.m. PST,423.0
SCL,1/20/2024 4 a.m. PST,412.0
SCL,1/20/2024 5 a.m. PST,424.0
SCL,1/20/2024 6 a.m. PST,467.0
SCL,1/20/2024 7 a.m. PST,423.0
SCL,1/20/2024 8 a.m. PST,488.0
SCL,1/20/2024 9 a.m. PST,533.0
SCL,1/20/2024 10 a.m. PST,553.0
SCL,1/20/2024 11 a.m. PST,565.0
SCL,1/20/2024 12 p.m. PST,568.0
SCL,1/20/2024 1 p.m. PST,517.0
SCL,1/20/2024 2 p.m. PST,528.0
SCL,1/20/2024 3 p.m. PST,533.0
SCL,1/20/2024 4 p.m. PST,501.0
SCL,1/20/2024 5 p.m. PST,540.0
SCL,1/20/2024 6 p.m. PST,650.0
SCL,1/20/2024 7 p.m. PST,668.0
SCL,1/20/2024 8 p.m. PST,679.0
SCL,1/20/2024 9 p.m. PST,642.0
SCL,1/20/2024 10 p.m. PST,506.0
SCL,1/20/2024 11 p.m. PST,690.0
SCL,1/21/2024 12 a.m. PST,678.0
SCL,1/21/2024 1 a.m. PST,407.0
SCL,1/21/2024 2 a.m. PST,378.0
SCL,1/21/2024 3 a.m. PST,349.0
SCL,1/21/2024 4 a.m. PST,342.0
SCL,1/21/2024 5 a.m. PST,347.0
SCL,1/21/2024 6 a.m. PST,361.0
SCL,1/21/2024 7 a.m. PST,446.0
SCL,1/21/2024 8 a.m. PST,493.0
SCL,1/21/2024 9 a.m. PST,551.0
SCL,1/21/2024 10 a.m. PST,594.0
SCL,1/21/2024 11 a.m. PST,613.0
SCL,1/21/2024 12 p.m. PST,608.0
SCL,1/21/2024 1 p.m. PST,625.0
SCL,1/21/2024 2 p.m. PST,623.0
SCL,1/21/2024 3 p.m. PST,621.0
SCL,1/21/2024 4 p.m. PST,643.0
SCL,1/21/2024 5 p.m. PST,661.0
SCL,1/21/2024 6 p.m. PST,747.0
SCL,1/21/2024 7 p.m. PST,729.0
SCL,1/21/2024 8 p.m. PST,624.0
