"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"10/13/2024 12 p.m. PDT",562
SCL,"10/13/2024 1 p.m. PDT",568
SCL,"10/13/2024 2 p.m. PDT",568
SCL,"10/13/2024 3 p.m. PDT",567
SCL,"10/13/2024 4 p.m. PDT",800
SCL,"10/13/2024 5 p.m. PDT",910
SCL,"10/13/2024 6 p.m. PDT",987
SCL,"10/13/2024 7 p.m. PDT",971
SCL,"10/13/2024 8 p.m. PDT",944
SCL,"10/13/2024 9 p.m. PDT",957
SCL,"10/13/2024 10 p.m. PDT",867
SCL,"10/13/2024 11 p.m. PDT",731
SCL,"10/14/2024 12 a.m. PDT",678
SCL,"10/14/2024 1 a.m. PDT",527
SCL,"10/14/2024 2 a.m. PDT",470
SCL,"10/14/2024 3 a.m. PDT",471
SCL,"10/14/2024 4 a.m. PDT",471
SCL,"10/14/2024 5 a.m. PDT",473
SCL,"10/14/2024 6 a.m. PDT",534
SCL,"10/14/2024 7 a.m. PDT",268
SCL,"10/14/2024 8 a.m. PDT",242
SCL,"10/14/2024 9 a.m. PDT",171
SCL,"10/14/2024 10 a.m. PDT",114
SCL,"10/14/2024 11 a.m. PDT",101
SCL,"10/14/2024 12 p.m. PDT",96
SCL,"10/14/2024 1 p.m. PDT",91
SCL,"10/14/2024 2 p.m. PDT",92
SCL,"10/14/2024 3 p.m. PDT",88
SCL,"10/14/2024 4 p.m. PDT",121
SCL,"10/14/2024 5 p.m. PDT",245
SCL,"10/14/2024 6 p.m. PDT",277
SCL,"10/14/2024 7 p.m. PDT",383
SCL,"10/14/2024 8 p.m. PDT",1023
SCL,"10/14/2024 9 p.m. PDT",977
SCL,"10/14/2024 10 p.m. PDT",912
SCL,"10/14/2024 11 p.m. PDT",987
SCL,"10/15/2024 12 a.m. PDT",941
SCL,"10/15/2024 1 a.m. PDT",796
SCL,"10/15/2024 2 a.m. PDT",774
SCL,"10/15/2024 3 a.m. PDT",770
SCL,"10/15/2024 4 a.m. PDT",761
SCL,"10/15/2024 5 a.m. PDT",762
SCL,"10/15/2024 6 a.m. PDT",796
SCL,"10/15/2024 7 a.m. PDT",270
SCL,"10/15/2024 8 a.m. PDT",246
SCL,"10/15/2024 9 a.m. PDT",240
SCL,"10/15/2024 10 a.m. PDT",109
SCL,"10/15/2024 11 a.m. PDT",105
SCL,"10/15/2024 12 p.m. PDT",101
SCL,"10/15/2024 1 p.m. PDT",89
SCL,"10/15/2024 2 p.m. PDT",90
SCL,"10/15/2024 3 p.m. PDT",87
SCL,"10/15/2024 4 p.m. PDT",86
SCL,"10/15/2024 5 p.m. PDT",88
SCL,"10/15/2024 6 p.m. PDT",267
SCL,"10/15/2024 7 p.m. PDT",301
SCL,"10/15/2024 8 p.m. PDT",884
SCL,"10/15/2024 9 p.m. PDT",933
SCL,"10/15/2024 10 p.m. PDT",799
SCL,"10/15/2024 11 p.m. PDT",785
SCL,"10/16/2024 12 a.m. PDT",784
SCL,"10/16/2024 1 a.m. PDT",787
SCL,"10/16/2024 2 a.m. PDT",780
SCL,"10/16/2024 3 a.m. PDT",775
SCL,"10/16/2024 4 a.m. PDT",769
SCL,"10/16/2024 5 a.m. PDT",770
SCL,"10/16/2024 6 a.m. PDT",732
SCL,"10/16/2024 7 a.m. PDT",256
SCL,"10/16/2024 8 a.m. PDT",256
SCL,"10/16/2024 9 a.m. PDT",250
SCL,"10/16/2024 10 a.m. PDT",108
SCL,"10/16/2024 11 a.m. PDT",101
SCL,"10/16/2024 12 p.m. PDT",93
SCL,"10/16/2024 1 p.m. PDT",85
SCL,"10/16/2024 2 p.m. PDT",89
