"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"5/15/2024 3 a.m. PDT",799
SCL,"5/15/2024 4 a.m. PDT",787
SCL,"5/15/2024 5 a.m. PDT",778
SCL,"5/15/2024 6 a.m. PDT",798
SCL,"5/15/2024 7 a.m. PDT",855
SCL,"5/15/2024 8 a.m. PDT",833
SCL,"5/15/2024 9 a.m. PDT",813
SCL,"5/15/2024 10 a.m. PDT",831
SCL,"5/15/2024 11 a.m. PDT",831
SCL,"5/15/2024 12 p.m. PDT",828
SCL,"5/15/2024 1 p.m. PDT",831
SCL,"5/15/2024 2 p.m. PDT",833
SCL,"5/15/2024 3 p.m. PDT",817
SCL,"5/15/2024 4 p.m. PDT",781
SCL,"5/15/2024 5 p.m. PDT",822
SCL,"5/15/2024 6 p.m. PDT",812
SCL,"5/15/2024 7 p.m. PDT",859
SCL,"5/15/2024 8 p.m. PDT",843
SCL,"5/15/2024 9 p.m. PDT",878
SCL,"5/15/2024 10 p.m. PDT",831
SCL,"5/15/2024 11 p.m. PDT",827
SCL,"5/16/2024 12 a.m. PDT",756
SCL,"5/16/2024 1 a.m. PDT",835
SCL,"5/16/2024 2 a.m. PDT",789
SCL,"5/16/2024 3 a.m. PDT",788
SCL,"5/16/2024 4 a.m. PDT",815
SCL,"5/16/2024 5 a.m. PDT",819
SCL,"5/16/2024 6 a.m. PDT",791
SCL,"5/16/2024 7 a.m. PDT",821
SCL,"5/16/2024 8 a.m. PDT",787
SCL,"5/16/2024 9 a.m. PDT",807
SCL,"5/16/2024 10 a.m. PDT",812
SCL,"5/16/2024 11 a.m. PDT",784
SCL,"5/16/2024 12 p.m. PDT",779
SCL,"5/16/2024 1 p.m. PDT",734
SCL,"5/16/2024 2 p.m. PDT",698
SCL,"5/16/2024 3 p.m. PDT",728
SCL,"5/16/2024 4 p.m. PDT",783
SCL,"5/16/2024 5 p.m. PDT",760
SCL,"5/16/2024 6 p.m. PDT",797
SCL,"5/16/2024 7 p.m. PDT",816
SCL,"5/16/2024 8 p.m. PDT",877
SCL,"5/16/2024 9 p.m. PDT",882
SCL,"5/16/2024 10 p.m. PDT",904
SCL,"5/16/2024 11 p.m. PDT",815
SCL,"5/17/2024 12 a.m. PDT",731
SCL,"5/17/2024 1 a.m. PDT",738
SCL,"5/17/2024 2 a.m. PDT",708
SCL,"5/17/2024 3 a.m. PDT",697
SCL,"5/17/2024 4 a.m. PDT",693
SCL,"5/17/2024 5 a.m. PDT",710
SCL,"5/17/2024 6 a.m. PDT",735
SCL,"5/17/2024 7 a.m. PDT",762
SCL,"5/17/2024 8 a.m. PDT",843
SCL,"5/17/2024 9 a.m. PDT",901
SCL,"5/17/2024 10 a.m. PDT",791
SCL,"5/17/2024 11 a.m. PDT",762
SCL,"5/17/2024 12 p.m. PDT",753
SCL,"5/17/2024 1 p.m. PDT",723
SCL,"5/17/2024 2 p.m. PDT",792
SCL,"5/17/2024 3 p.m. PDT",803
