"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"1/9/2025 7 p.m. PST",575
SCL,"1/9/2025 8 p.m. PST",575
SCL,"1/9/2025 9 p.m. PST",535
SCL,"1/9/2025 10 p.m. PST",380
SCL,"1/9/2025 11 p.m. PST",339
SCL,"1/10/2025 12 a.m. PST",220
SCL,"1/10/2025 1 a.m. PST",177
SCL,"1/10/2025 2 a.m. PST",168
SCL,"1/10/2025 3 a.m. PST",159
SCL,"1/10/2025 4 a.m. PST",163
SCL,"1/10/2025 5 a.m. PST",180
SCL,"1/10/2025 6 a.m. PST",377
SCL,"1/10/2025 7 a.m. PST",410
SCL,"1/10/2025 8 a.m. PST",584
SCL,"1/10/2025 9 a.m. PST",525
SCL,"1/10/2025 10 a.m. PST",423
SCL,"1/10/2025 11 a.m. PST",257
SCL,"1/10/2025 12 p.m. PST",219
SCL,"1/10/2025 1 p.m. PST",218
SCL,"1/10/2025 2 p.m. PST",226
SCL,"1/10/2025 3 p.m. PST",214
SCL,"1/10/2025 4 p.m. PST",294
SCL,"1/10/2025 5 p.m. PST",415
SCL,"1/10/2025 6 p.m. PST",410
SCL,"1/10/2025 7 p.m. PST",372
SCL,"1/10/2025 8 p.m. PST",335
SCL,"1/10/2025 9 p.m. PST",342
SCL,"1/10/2025 10 p.m. PST",375
SCL,"1/10/2025 11 p.m. PST",253
SCL,"1/11/2025 12 a.m. PST",218
SCL,"1/11/2025 1 a.m. PST",182
SCL,"1/11/2025 2 a.m. PST",175
SCL,"1/11/2025 3 a.m. PST",130
SCL,"1/11/2025 4 a.m. PST",127
SCL,"1/11/2025 5 a.m. PST",163
SCL,"1/11/2025 6 a.m. PST",167
SCL,"1/11/2025 7 a.m. PST",323
SCL,"1/11/2025 8 a.m. PST",337
SCL,"1/11/2025 9 a.m. PST",317
SCL,"1/11/2025 10 a.m. PST",283
SCL,"1/11/2025 11 a.m. PST",253
SCL,"1/11/2025 12 p.m. PST",268
SCL,"1/11/2025 1 p.m. PST",240
SCL,"1/11/2025 2 p.m. PST",234
SCL,"1/11/2025 3 p.m. PST",257
SCL,"1/11/2025 4 p.m. PST",322
SCL,"1/11/2025 5 p.m. PST",400
SCL,"1/11/2025 6 p.m. PST",336
SCL,"1/11/2025 7 p.m. PST",505
SCL,"1/11/2025 8 p.m. PST",614
SCL,"1/11/2025 9 p.m. PST",532
SCL,"1/11/2025 10 p.m. PST",447
SCL,"1/11/2025 11 p.m. PST",260
SCL,"1/12/2025 12 a.m. PST",203
SCL,"1/12/2025 1 a.m. PST",224
SCL,"1/12/2025 2 a.m. PST",165
SCL,"1/12/2025 3 a.m. PST",134
SCL,"1/12/2025 4 a.m. PST",152
SCL,"1/12/2025 5 a.m. PST",156
SCL,"1/12/2025 6 a.m. PST",306
SCL,"1/12/2025 7 a.m. PST",352
SCL,"1/12/2025 8 a.m. PST",308
SCL,"1/12/2025 9 a.m. PST",406
SCL,"1/12/2025 10 a.m. PST",404
SCL,"1/12/2025 11 a.m. PST",241
SCL,"1/12/2025 12 p.m. PST",246
SCL,"1/12/2025 1 p.m. PST",248
SCL,"1/12/2025 2 p.m. PST",242
SCL,"1/12/2025 3 p.m. PST",232
SCL,"1/12/2025 4 p.m. PST",419
SCL,"1/12/2025 5 p.m. PST",652
SCL,"1/12/2025 6 p.m. PST",706
SCL,"1/12/2025 7 p.m. PST",652
SCL,"1/12/2025 8 p.m. PST",562
SCL,"1/12/2025 9 p.m. PST",565
SCL,"1/12/2025 10 p.m. PST",585
SCL,"1/12/2025 11 p.m. PST",492
SCL,"1/13/2025 12 a.m. PST",391
SCL,"1/13/2025 1 a.m. PST",192
SCL,"1/13/2025 2 a.m. PST",171
SCL,"1/13/2025 3 a.m. PST",169
SCL,"1/13/2025 4 a.m. PST",175
SCL,"1/13/2025 5 a.m. PST",191
SCL,"1/13/2025 6 a.m. PST",364
SCL,"1/13/2025 7 a.m. PST",506
SCL,"1/13/2025 8 a.m. PST",541
SCL,"1/13/2025 9 a.m. PST",524
SCL,"1/13/2025 10 a.m. PST",493
SCL,"1/13/2025 11 a.m. PST",388
SCL,"1/13/2025 12 p.m. PST",371
SCL,"1/13/2025 1 p.m. PST",368
SCL,"1/13/2025 2 p.m. PST",310
SCL,"1/13/2025 3 p.m. PST",299
SCL,"1/13/2025 4 p.m. PST",320
SCL,"1/13/2025 5 p.m. PST",570
SCL,"1/13/2025 6 p.m. PST",541
SCL,"1/13/2025 7 p.m. PST",534
SCL,"1/13/2025 8 p.m. PST",588
SCL,"1/13/2025 9 p.m. PST",458
SCL,"1/13/2025 10 p.m. PST",385
SCL,"1/13/2025 11 p.m. PST",428
SCL,"1/14/2025 12 a.m. PST",231
SCL,"1/14/2025 1 a.m. PST",180
SCL,"1/14/2025 2 a.m. PST",179
SCL,"1/14/2025 3 a.m. PST",176
SCL,"1/14/2025 4 a.m. PST",181
SCL,"1/14/2025 5 a.m. PST",185
SCL,"1/14/2025 6 a.m. PST",491
SCL,"1/14/2025 7 a.m. PST",683
SCL,"1/14/2025 8 a.m. PST",709
SCL,"1/14/2025 9 a.m. PST",487
SCL,"1/14/2025 10 a.m. PST",469
SCL,"1/14/2025 11 a.m. PST",298
SCL,"1/14/2025 12 p.m. PST",306
SCL,"1/14/2025 1 p.m. PST",291
SCL,"1/14/2025 2 p.m. PST",285
SCL,"1/14/2025 3 p.m. PST",303
SCL,"1/14/2025 4 p.m. PST",335
SCL,"1/14/2025 5 p.m. PST",554
SCL,"1/14/2025 6 p.m. PST",563
SCL,"1/14/2025 7 p.m. PST",553
SCL,"1/14/2025 8 p.m. PST",527
SCL,"1/14/2025 9 p.m. PST",510
SCL,"1/14/2025 10 p.m. PST",357
SCL,"1/14/2025 11 p.m. PST",359
SCL,"1/15/2025 12 a.m. PST",151
SCL,"1/15/2025 1 a.m. PST",183
SCL,"1/15/2025 2 a.m. PST",184
SCL,"1/15/2025 3 a.m. PST",188
SCL,"1/15/2025 4 a.m. PST",186
SCL,"1/15/2025 5 a.m. PST",192
SCL,"1/15/2025 6 a.m. PST",532
SCL,"1/15/2025 7 a.m. PST",693
SCL,"1/15/2025 8 a.m. PST",684
SCL,"1/15/2025 9 a.m. PST",565
SCL,"1/15/2025 10 a.m. PST",534
SCL,"1/15/2025 11 a.m. PST",284
SCL,"1/15/2025 12 p.m. PST",303
SCL,"1/15/2025 1 p.m. PST",302
SCL,"1/15/2025 2 p.m. PST",305
SCL,"1/15/2025 3 p.m. PST",298
SCL,"1/15/2025 4 p.m. PST",412
SCL,"1/15/2025 5 p.m. PST",675
SCL,"1/15/2025 6 p.m. PST",724
SCL,"1/15/2025 7 p.m. PST",705
SCL,"1/15/2025 8 p.m. PST",575
SCL,"1/15/2025 9 p.m. PST",586
SCL,"1/15/2025 10 p.m. PST",461
SCL,"1/15/2025 11 p.m. PST",279
SCL,"1/16/2025 12 a.m. PST",274
SCL,"1/16/2025 1 a.m. PST",189
SCL,"1/16/2025 2 a.m. PST",186
SCL,"1/16/2025 3 a.m. PST",184
SCL,"1/16/2025 4 a.m. PST",228
SCL,"1/16/2025 5 a.m. PST",249
SCL,"1/16/2025 6 a.m. PST",521
SCL,"1/16/2025 7 a.m. PST",583
SCL,"1/16/2025 8 a.m. PST",661
SCL,"1/16/2025 9 a.m. PST",623
SCL,"1/16/2025 10 a.m. PST",291
SCL,"1/16/2025 11 a.m. PST",178
SCL,"1/16/2025 12 p.m. PST",167
SCL,"1/16/2025 1 p.m. PST",323
SCL,"1/16/2025 2 p.m. PST",153
SCL,"1/16/2025 3 p.m. PST",154
SCL,"1/16/2025 4 p.m. PST",184
SCL,"1/16/2025 5 p.m. PST",187
SCL,"1/16/2025 6 p.m. PST",354
SCL,"1/16/2025 7 p.m. PST",354
SCL,"1/16/2025 8 p.m. PST",342
SCL,"1/16/2025 9 p.m. PST",362
SCL,"1/16/2025 10 p.m. PST",359
SCL,"1/16/2025 11 p.m. PST",385
SCL,"1/17/2025 12 a.m. PST",213
SCL,"1/17/2025 1 a.m. PST",180
SCL,"1/17/2025 2 a.m. PST",180
SCL,"1/17/2025 3 a.m. PST",180
SCL,"1/17/2025 4 a.m. PST",176
SCL,"1/17/2025 5 a.m. PST",189
SCL,"1/17/2025 6 a.m. PST",414
SCL,"1/17/2025 7 a.m. PST",513
SCL,"1/17/2025 8 a.m. PST",658
SCL,"1/17/2025 9 a.m. PST",640
SCL,"1/17/2025 10 a.m. PST",444
SCL,"1/17/2025 11 a.m. PST",322
SCL,"1/17/2025 12 p.m. PST",180
SCL,"1/17/2025 1 p.m. PST",177
SCL,"1/17/2025 2 p.m. PST",183
SCL,"1/17/2025 3 p.m. PST",179
SCL,"1/17/2025 4 p.m. PST",199
SCL,"1/17/2025 5 p.m. PST",516
SCL,"1/17/2025 6 p.m. PST",691
SCL,"1/17/2025 7 p.m. PST",591
SCL,"1/17/2025 8 p.m. PST",537
SCL,"1/17/2025 9 p.m. PST",470
SCL,"1/17/2025 10 p.m. PST",351
SCL,"1/17/2025 11 p.m. PST",360
SCL,"1/18/2025 12 a.m. PST",193
SCL,"1/18/2025 1 a.m. PST",177
SCL,"1/18/2025 2 a.m. PST",181
SCL,"1/18/2025 3 a.m. PST",177
SCL,"1/18/2025 4 a.m. PST",195
SCL,"1/18/2025 5 a.m. PST",206
SCL,"1/18/2025 6 a.m. PST",457
SCL,"1/18/2025 7 a.m. PST",413
SCL,"1/18/2025 8 a.m. PST",492
SCL,"1/18/2025 9 a.m. PST",438
SCL,"1/18/2025 10 a.m. PST",348
SCL,"1/18/2025 11 a.m. PST",342
SCL,"1/18/2025 12 p.m. PST",184
SCL,"1/18/2025 1 p.m. PST",184
SCL,"1/18/2025 2 p.m. PST",181
SCL,"1/18/2025 3 p.m. PST",181
SCL,"1/18/2025 4 p.m. PST",164
SCL,"1/18/2025 5 p.m. PST",522
SCL,"1/18/2025 6 p.m. PST",600
SCL,"1/18/2025 7 p.m. PST",614
SCL,"1/18/2025 8 p.m. PST",644
SCL,"1/18/2025 9 p.m. PST",651
SCL,"1/18/2025 10 p.m. PST",575
SCL,"1/18/2025 11 p.m. PST",580
SCL,"1/19/2025 12 a.m. PST",403
SCL,"1/19/2025 1 a.m. PST",191
SCL,"1/19/2025 2 a.m. PST",176
SCL,"1/19/2025 3 a.m. PST",195
SCL,"1/19/2025 4 a.m. PST",194
SCL,"1/19/2025 5 a.m. PST",203
SCL,"1/19/2025 6 a.m. PST",500
SCL,"1/19/2025 7 a.m. PST",638
SCL,"1/19/2025 8 a.m. PST",613
SCL,"1/19/2025 9 a.m. PST",588
SCL,"1/19/2025 10 a.m. PST",355
SCL,"1/19/2025 11 a.m. PST",182
SCL,"1/19/2025 12 p.m. PST",203
SCL,"1/19/2025 1 p.m. PST",199
SCL,"1/19/2025 2 p.m. PST",194
SCL,"1/19/2025 3 p.m. PST",201
SCL,"1/19/2025 4 p.m. PST",321
SCL,"1/19/2025 5 p.m. PST",643
SCL,"1/19/2025 6 p.m. PST",606
SCL,"1/19/2025 7 p.m. PST",598
SCL,"1/19/2025 8 p.m. PST",601
SCL,"1/19/2025 9 p.m. PST",601
SCL,"1/19/2025 10 p.m. PST",596
SCL,"1/19/2025 11 p.m. PST",648
SCL,"1/20/2025 12 a.m. PST",493
SCL,"1/20/2025 1 a.m. PST",238
SCL,"1/20/2025 2 a.m. PST",239
SCL,"1/20/2025 3 a.m. PST",238
SCL,"1/20/2025 4 a.m. PST",242
SCL,"1/20/2025 5 a.m. PST",251
SCL,"1/20/2025 6 a.m. PST",592
SCL,"1/20/2025 7 a.m. PST",700
SCL,"1/20/2025 8 a.m. PST",708
SCL,"1/20/2025 9 a.m. PST",592
SCL,"1/20/2025 10 a.m. PST",480
SCL,"1/20/2025 11 a.m. PST",482
SCL,"1/20/2025 12 p.m. PST",471
SCL,"1/20/2025 1 p.m. PST",459
SCL,"1/20/2025 2 p.m. PST",444
SCL,"1/20/2025 3 p.m. PST",460
SCL,"1/20/2025 4 p.m. PST",470
SCL,"1/20/2025 5 p.m. PST",567
SCL,"1/20/2025 6 p.m. PST",704
SCL,"1/20/2025 7 p.m. PST",662
SCL,"1/20/2025 8 p.m. PST",650
SCL,"1/20/2025 9 p.m. PST",579
SCL,"1/20/2025 10 p.m. PST",521
SCL,"1/20/2025 11 p.m. PST",524
SCL,"1/21/2025 12 a.m. PST",375
SCL,"1/21/2025 1 a.m. PST",430
SCL,"1/21/2025 2 a.m. PST",289
SCL,"1/21/2025 3 a.m. PST",294
SCL,"1/21/2025 4 a.m. PST",304
SCL,"1/21/2025 5 a.m. PST",406
SCL,"1/21/2025 6 a.m. PST",679
SCL,"1/21/2025 7 a.m. PST",766
SCL,"1/21/2025 8 a.m. PST",762
SCL,"1/21/2025 9 a.m. PST",704
SCL,"1/21/2025 10 a.m. PST",629
SCL,"1/21/2025 11 a.m. PST",641
SCL,"1/21/2025 12 p.m. PST",590
SCL,"1/21/2025 1 p.m. PST",551
SCL,"1/21/2025 2 p.m. PST",545
SCL,"1/21/2025 3 p.m. PST",557
SCL,"1/21/2025 4 p.m. PST",525
SCL,"1/21/2025 5 p.m. PST",667
SCL,"1/21/2025 6 p.m. PST",689
SCL,"1/21/2025 7 p.m. PST",789
SCL,"1/21/2025 8 p.m. PST",756
SCL,"1/21/2025 9 p.m. PST",739
SCL,"1/21/2025 10 p.m. PST",661
SCL,"1/21/2025 11 p.m. PST",478
SCL,"1/22/2025 12 a.m. PST",457
SCL,"1/22/2025 1 a.m. PST",400
SCL,"1/22/2025 2 a.m. PST",409
SCL,"1/22/2025 3 a.m. PST",405
SCL,"1/22/2025 4 a.m. PST",495
SCL,"1/22/2025 5 a.m. PST",523
SCL,"1/22/2025 6 a.m. PST",782
SCL,"1/22/2025 7 a.m. PST",825
SCL,"1/22/2025 8 a.m. PST",875
SCL,"1/22/2025 9 a.m. PST",741
SCL,"1/22/2025 10 a.m. PST",694
SCL,"1/22/2025 11 a.m. PST",654
SCL,"1/22/2025 12 p.m. PST",653
SCL,"1/22/2025 1 p.m. PST",508
SCL,"1/22/2025 2 p.m. PST",483
SCL,"1/22/2025 3 p.m. PST",484
SCL,"1/22/2025 4 p.m. PST",686
SCL,"1/22/2025 5 p.m. PST",793
SCL,"1/22/2025 6 p.m. PST",808
SCL,"1/22/2025 7 p.m. PST",795
SCL,"1/22/2025 8 p.m. PST",795
SCL,"1/22/2025 9 p.m. PST",782
SCL,"1/22/2025 10 p.m. PST",786
SCL,"1/22/2025 11 p.m. PST",737
SCL,"1/23/2025 12 a.m. PST",695
SCL,"1/23/2025 1 a.m. PST",657
SCL,"1/23/2025 2 a.m. PST",566
SCL,"1/23/2025 3 a.m. PST",590
SCL,"1/23/2025 4 a.m. PST",605
SCL,"1/23/2025 5 a.m. PST",621
SCL,"1/23/2025 6 a.m. PST",838
SCL,"1/23/2025 7 a.m. PST",821
SCL,"1/23/2025 8 a.m. PST",827
SCL,"1/23/2025 9 a.m. PST",766
SCL,"1/23/2025 10 a.m. PST",581
SCL,"1/23/2025 11 a.m. PST",569
SCL,"1/23/2025 12 p.m. PST",499
SCL,"1/23/2025 1 p.m. PST",488
SCL,"1/23/2025 2 p.m. PST",478
SCL,"1/23/2025 3 p.m. PST",483
SCL,"1/23/2025 4 p.m. PST",601
SCL,"1/23/2025 5 p.m. PST",837
SCL,"1/23/2025 6 p.m. PST",832
SCL,"1/23/2025 7 p.m. PST",878
SCL,"1/23/2025 8 p.m. PST",870
SCL,"1/23/2025 9 p.m. PST",828
SCL,"1/23/2025 10 p.m. PST",814
SCL,"1/23/2025 11 p.m. PST",656
SCL,"1/24/2025 12 a.m. PST",613
SCL,"1/24/2025 1 a.m. PST",518
SCL,"1/24/2025 2 a.m. PST",481
SCL,"1/24/2025 3 a.m. PST",478
SCL,"1/24/2025 4 a.m. PST",500
SCL,"1/24/2025 5 a.m. PST",560
SCL,"1/24/2025 6 a.m. PST",690
SCL,"1/24/2025 7 a.m. PST",778
SCL,"1/24/2025 8 a.m. PST",963
SCL,"1/24/2025 9 a.m. PST",927
SCL,"1/24/2025 10 a.m. PST",821
SCL,"1/24/2025 11 a.m. PST",671
SCL,"1/24/2025 12 p.m. PST",672
SCL,"1/24/2025 1 p.m. PST",676
SCL,"1/24/2025 2 p.m. PST",672
SCL,"1/24/2025 3 p.m. PST",675
SCL,"1/24/2025 4 p.m. PST",691
SCL,"1/24/2025 5 p.m. PST",791
SCL,"1/24/2025 6 p.m. PST",887
SCL,"1/24/2025 7 p.m. PST",892
SCL,"1/24/2025 8 p.m. PST",817
SCL,"1/24/2025 9 p.m. PST",779
SCL,"1/24/2025 10 p.m. PST",641
SCL,"1/24/2025 11 p.m. PST",648
SCL,"1/25/2025 12 a.m. PST",600
SCL,"1/25/2025 1 a.m. PST",575
SCL,"1/25/2025 2 a.m. PST",533
SCL,"1/25/2025 3 a.m. PST",583
SCL,"1/25/2025 4 a.m. PST",610
SCL,"1/25/2025 5 a.m. PST",663
SCL,"1/25/2025 6 a.m. PST",714
SCL,"1/25/2025 7 a.m. PST",802
SCL,"1/25/2025 8 a.m. PST",902
SCL,"1/25/2025 9 a.m. PST",919
SCL,"1/25/2025 10 a.m. PST",699
SCL,"1/25/2025 11 a.m. PST",538
SCL,"1/25/2025 12 p.m. PST",535
SCL,"1/25/2025 1 p.m. PST",534
SCL,"1/25/2025 2 p.m. PST",535
SCL,"1/25/2025 3 p.m. PST",537
SCL,"1/25/2025 4 p.m. PST",673
SCL,"1/25/2025 5 p.m. PST",801
SCL,"1/25/2025 6 p.m. PST",886
SCL,"1/25/2025 7 p.m. PST",898
SCL,"1/25/2025 8 p.m. PST",913
SCL,"1/25/2025 9 p.m. PST",828
SCL,"1/25/2025 10 p.m. PST",828
SCL,"1/25/2025 11 p.m. PST",793
SCL,"1/26/2025 12 a.m. PST",758
SCL,"1/26/2025 1 a.m. PST",672
SCL,"1/26/2025 2 a.m. PST",613
SCL,"1/26/2025 3 a.m. PST",586
