"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"12/11/2024 4 p.m. PST",542
SCL,"12/11/2024 5 p.m. PST",679
SCL,"12/11/2024 6 p.m. PST",757
SCL,"12/11/2024 7 p.m. PST",657
SCL,"12/11/2024 8 p.m. PST",613
SCL,"12/11/2024 9 p.m. PST",645
SCL,"12/11/2024 10 p.m. PST",479
SCL,"12/11/2024 11 p.m. PST",416
SCL,"12/12/2024 12 a.m. PST",237
SCL,"12/12/2024 1 a.m. PST",220
SCL,"12/12/2024 2 a.m. PST",216
SCL,"12/12/2024 3 a.m. PST",208
SCL,"12/12/2024 4 a.m. PST",221
SCL,"12/12/2024 5 a.m. PST",245
SCL,"12/12/2024 6 a.m. PST",370
SCL,"12/12/2024 7 a.m. PST",400
SCL,"12/12/2024 8 a.m. PST",544
SCL,"12/12/2024 9 a.m. PST",486
SCL,"12/12/2024 10 a.m. PST",380
SCL,"12/12/2024 11 a.m. PST",371
SCL,"12/12/2024 12 p.m. PST",371
SCL,"12/12/2024 1 p.m. PST",378
SCL,"12/12/2024 2 p.m. PST",369
SCL,"12/12/2024 3 p.m. PST",373
SCL,"12/12/2024 4 p.m. PST",574
SCL,"12/12/2024 5 p.m. PST",646
SCL,"12/12/2024 6 p.m. PST",642
SCL,"12/12/2024 7 p.m. PST",644
SCL,"12/12/2024 8 p.m. PST",627
SCL,"12/12/2024 9 p.m. PST",552
SCL,"12/12/2024 10 p.m. PST",544
SCL,"12/12/2024 11 p.m. PST",529
SCL,"12/13/2024 12 a.m. PST",377
SCL,"12/13/2024 1 a.m. PST",112
SCL,"12/13/2024 2 a.m. PST",110
SCL,"12/13/2024 3 a.m. PST",109
SCL,"12/13/2024 4 a.m. PST",105
SCL,"12/13/2024 5 a.m. PST",117
SCL,"12/13/2024 6 a.m. PST",298
SCL,"12/13/2024 7 a.m. PST",505
SCL,"12/13/2024 8 a.m. PST",585
SCL,"12/13/2024 9 a.m. PST",578
SCL,"12/13/2024 10 a.m. PST",589
SCL,"12/13/2024 11 a.m. PST",408
SCL,"12/13/2024 12 p.m. PST",391
SCL,"12/13/2024 1 p.m. PST",385
SCL,"12/13/2024 2 p.m. PST",398
SCL,"12/13/2024 3 p.m. PST",395
SCL,"12/13/2024 4 p.m. PST",458
SCL,"12/13/2024 5 p.m. PST",602
SCL,"12/13/2024 6 p.m. PST",590
SCL,"12/13/2024 7 p.m. PST",591
SCL,"12/13/2024 8 p.m. PST",602
SCL,"12/13/2024 9 p.m. PST",563
SCL,"12/13/2024 10 p.m. PST",375
SCL,"12/13/2024 11 p.m. PST",387
SCL,"12/14/2024 12 a.m. PST",371
SCL,"12/14/2024 1 a.m. PST",204
SCL,"12/14/2024 2 a.m. PST",204
