"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"3/9/2024 5 a.m. PST",294
SCL,"3/9/2024 6 a.m. PST",394
SCL,"3/9/2024 7 a.m. PST",608
SCL,"3/9/2024 8 a.m. PST",595
SCL,"3/9/2024 9 a.m. PST",559
SCL,"3/9/2024 10 a.m. PST",640
SCL,"3/9/2024 11 a.m. PST",618
SCL,"3/9/2024 12 p.m. PST",602
SCL,"3/9/2024 1 p.m. PST",590
SCL,"3/9/2024 2 p.m. PST",559
SCL,"3/9/2024 3 p.m. PST",510
SCL,"3/9/2024 4 p.m. PST",503
SCL,"3/9/2024 5 p.m. PST",608
SCL,"3/9/2024 6 p.m. PST",563
SCL,"3/9/2024 7 p.m. PST",758
SCL,"3/9/2024 8 p.m. PST",683
SCL,"3/9/2024 9 p.m. PST",615
SCL,"3/9/2024 10 p.m. PST",573
SCL,"3/9/2024 11 p.m. PST",526
SCL,"3/10/2024 12 a.m. PST",467
SCL,"3/10/2024 1 a.m. PST",346
SCL,"3/10/2024 3 a.m. PDT",352
SCL,"3/10/2024 4 a.m. PDT",321
SCL,"3/10/2024 5 a.m. PDT",354
SCL,"3/10/2024 6 a.m. PDT",420
SCL,"3/10/2024 7 a.m. PDT",600
SCL,"3/10/2024 8 a.m. PDT",586
SCL,"3/10/2024 9 a.m. PDT",572
SCL,"3/10/2024 10 a.m. PDT",704
SCL,"3/10/2024 11 a.m. PDT",621
SCL,"3/10/2024 12 p.m. PDT",569
SCL,"3/10/2024 1 p.m. PDT",652
SCL,"3/10/2024 2 p.m. PDT",562
SCL,"3/10/2024 3 p.m. PDT",500
SCL,"3/10/2024 4 p.m. PDT",498
SCL,"3/10/2024 5 p.m. PDT",568
SCL,"3/10/2024 6 p.m. PDT",663
SCL,"3/10/2024 7 p.m. PDT",718
SCL,"3/10/2024 8 p.m. PDT",714
SCL,"3/10/2024 9 p.m. PDT",693
SCL,"3/10/2024 10 p.m. PDT",620
SCL,"3/10/2024 11 p.m. PDT",559
SCL,"3/11/2024 12 a.m. PDT",430
SCL,"3/11/2024 1 a.m. PDT",421
SCL,"3/11/2024 2 a.m. PDT",348
SCL,"3/11/2024 3 a.m. PDT",354
SCL,"3/11/2024 4 a.m. PDT",355
SCL,"3/11/2024 5 a.m. PDT",435
SCL,"3/11/2024 6 a.m. PDT",474
SCL,"3/11/2024 7 a.m. PDT",663
SCL,"3/11/2024 8 a.m. PDT",765
SCL,"3/11/2024 9 a.m. PDT",719
SCL,"3/11/2024 10 a.m. PDT",681
SCL,"3/11/2024 11 a.m. PDT",679
SCL,"3/11/2024 12 p.m. PDT",679
SCL,"3/11/2024 1 p.m. PDT",650
SCL,"3/11/2024 2 p.m. PDT",660
SCL,"3/11/2024 3 p.m. PDT",668
SCL,"3/11/2024 4 p.m. PDT",681
SCL,"3/11/2024 5 p.m. PDT",662
SCL,"3/11/2024 6 p.m. PDT",763
SCL,"3/11/2024 7 p.m. PDT",771
SCL,"3/11/2024 8 p.m. PDT",991
SCL,"3/11/2024 9 p.m. PDT",912
SCL,"3/11/2024 10 p.m. PDT",891
SCL,"3/11/2024 11 p.m. PDT",598
SCL,"3/12/2024 12 a.m. PDT",461
SCL,"3/12/2024 1 a.m. PDT",284
SCL,"3/12/2024 2 a.m. PDT",256
SCL,"3/12/2024 3 a.m. PDT",266
SCL,"3/12/2024 4 a.m. PDT",264
SCL,"3/12/2024 5 a.m. PDT",338
SCL,"3/12/2024 6 a.m. PDT",416
SCL,"3/12/2024 7 a.m. PDT",430
SCL,"3/12/2024 8 a.m. PDT",584
SCL,"3/12/2024 9 a.m. PDT",630
SCL,"3/12/2024 10 a.m. PDT",647
SCL,"3/12/2024 11 a.m. PDT",350
SCL,"3/12/2024 12 p.m. PDT",331
SCL,"3/12/2024 1 p.m. PDT",343
SCL,"3/12/2024 2 p.m. PDT",257
SCL,"3/12/2024 3 p.m. PDT",239
SCL,"3/12/2024 4 p.m. PDT",236
SCL,"3/12/2024 5 p.m. PDT",241
SCL,"3/12/2024 6 p.m. PDT",429
SCL,"3/12/2024 7 p.m. PDT",584
SCL,"3/12/2024 8 p.m. PDT",725
SCL,"3/12/2024 9 p.m. PDT",734
SCL,"3/12/2024 10 p.m. PDT",668
SCL,"3/12/2024 11 p.m. PDT",613
SCL,"3/13/2024 12 a.m. PDT",518
SCL,"3/13/2024 1 a.m. PDT",595
SCL,"3/13/2024 2 a.m. PDT",480
SCL,"3/13/2024 3 a.m. PDT",478
SCL,"3/13/2024 4 a.m. PDT",613
SCL,"3/13/2024 5 a.m. PDT",680
SCL,"3/13/2024 6 a.m. PDT",725
SCL,"3/13/2024 7 a.m. PDT",817
SCL,"3/13/2024 8 a.m. PDT",867
SCL,"3/13/2024 9 a.m. PDT",654
SCL,"3/13/2024 10 a.m. PDT",595
SCL,"3/13/2024 11 a.m. PDT",566
SCL,"3/13/2024 12 p.m. PDT",464
SCL,"3/13/2024 1 p.m. PDT",388
SCL,"3/13/2024 2 p.m. PDT",340
SCL,"3/13/2024 3 p.m. PDT",337
SCL,"3/13/2024 4 p.m. PDT",340
SCL,"3/13/2024 5 p.m. PDT",338
SCL,"3/13/2024 6 p.m. PDT",372
SCL,"3/13/2024 7 p.m. PDT",601
SCL,"3/13/2024 8 p.m. PDT",714
SCL,"3/13/2024 9 p.m. PDT",884
SCL,"3/13/2024 10 p.m. PDT",876
SCL,"3/13/2024 11 p.m. PDT",589
SCL,"3/14/2024 12 a.m. PDT",520
SCL,"3/14/2024 1 a.m. PDT",580
SCL,"3/14/2024 2 a.m. PDT",566
SCL,"3/14/2024 3 a.m. PDT",556
SCL,"3/14/2024 4 a.m. PDT",573
SCL,"3/14/2024 5 a.m. PDT",615
SCL,"3/14/2024 6 a.m. PDT",677
SCL,"3/14/2024 7 a.m. PDT",778
SCL,"3/14/2024 8 a.m. PDT",919
SCL,"3/14/2024 9 a.m. PDT",931
SCL,"3/14/2024 10 a.m. PDT",854
SCL,"3/14/2024 11 a.m. PDT",628
SCL,"3/14/2024 12 p.m. PDT",506
SCL,"3/14/2024 1 p.m. PDT",503
SCL,"3/14/2024 2 p.m. PDT",401
SCL,"3/14/2024 3 p.m. PDT",343
SCL,"3/14/2024 4 p.m. PDT",337
SCL,"3/14/2024 5 p.m. PDT",344
SCL,"3/14/2024 6 p.m. PDT",399
SCL,"3/14/2024 7 p.m. PDT",498
SCL,"3/14/2024 8 p.m. PDT",657
SCL,"3/14/2024 9 p.m. PDT",677
SCL,"3/14/2024 10 p.m. PDT",668
SCL,"3/14/2024 11 p.m. PDT",656
SCL,"3/15/2024 12 a.m. PDT",525
SCL,"3/15/2024 1 a.m. PDT",516
SCL,"3/15/2024 2 a.m. PDT",482
SCL,"3/15/2024 3 a.m. PDT",439
SCL,"3/15/2024 4 a.m. PDT",478
SCL,"3/15/2024 5 a.m. PDT",604
SCL,"3/15/2024 6 a.m. PDT",805
SCL,"3/15/2024 7 a.m. PDT",822
SCL,"3/15/2024 8 a.m. PDT",932
SCL,"3/15/2024 9 a.m. PDT",843
SCL,"3/15/2024 10 a.m. PDT",813
SCL,"3/15/2024 11 a.m. PDT",761
SCL,"3/15/2024 12 p.m. PDT",692
SCL,"3/15/2024 1 p.m. PDT",638
SCL,"3/15/2024 2 p.m. PDT",610
SCL,"3/15/2024 3 p.m. PDT",620
